"10401る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","2,712,441","282,066,746","105.00","105.00","102.50","105.00","-0.50","1,627",
"104/01/06","2,221,205","229,576,525","104.00","104.00","102.50","103.50","-1.50","1,500",
"104/01/07","2,112,146","218,076,609","103.50","104.50","102.00","103.00","-0.50","1,485",
"104/01/08","1,398,636","145,149,324","104.00","104.50","103.00","104.00","+1.00","1,070",
"104/01/09","1,302,300","134,911,700","105.00","105.00","103.00","103.50","-0.50","739",
"104/01/12","1,741,705","179,207,966","103.50","104.00","102.00","103.50"," 0.00","1,111",
"104/01/13","2,342,623","241,439,603","102.50","104.50","101.50","104.00","+0.50","1,488",
"104/01/14","2,730,615","279,729,035","103.50","104.00","102.00","102.00","-2.00","2,039",
"104/01/15","1,689,000","171,941,000","102.00","103.00","101.00","101.50","-0.50","1,104",
"104/01/16","1,946,580","196,047,788","101.00","101.50","100.00","100.50","-1.00","1,454",
"104/01/19","1,882,100","188,828,300","101.50","102.00","99.30","99.80","-0.70","1,247",
"104/01/20","2,664,979","274,375,804","100.50","104.00","100.00","104.00","+4.20","1,839",
"104/01/21","2,781,503","290,146,062","104.00","105.00","103.50","103.50","-0.50","1,929",
"104/01/22","3,104,009","319,951,936","103.50","104.50","102.00","103.50"," 0.00","1,940",
"104/01/23","2,513,918","260,688,928","104.50","105.00","102.50","104.00","+0.50","1,467",
"104/01/26","2,997,063","314,828,144","104.50","106.50","104.00","105.00","+1.00","1,909",
"104/01/27","1,760,672","183,794,060","106.00","106.00","103.50","105.00"," 0.00","1,166",
"104/01/28","2,271,740","238,938,940","104.50","106.00","103.50","105.50","+0.50","1,433",
"104/01/29","2,788,300","290,591,150","105.00","106.00","103.50","104.00","-1.50","1,688",
"104/01/30","2,802,986","289,104,558","104.00","104.50","102.50","102.50","-1.50","1,808",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

