"10407る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","1,086,000","93,071,800","84.60","86.60","84.60","85.60","+1.00","690",
"104/07/02","1,774,008","154,254,392","86.00","87.50","86.00","87.10","+1.50","1,234",
"104/07/03","1,366,705","117,268,147","87.10","87.10","85.10","85.60","-1.50","970",
"104/07/06","1,454,098","125,511,786","85.50","86.90","85.50","86.00","+0.40","966",
"104/07/07","3,453,052","288,962,916","85.50","86.50","82.50","82.60","-3.40","2,298",
"104/07/08","3,408,734","271,981,814","81.20","81.60","78.70","79.10","-3.50","1,992",
"104/07/09","3,487,752","265,528,151","76.10","77.90","75.40","75.80","-3.30","2,322",
"104/07/13","2,426,710","185,381,170","77.50","77.80","75.50","76.80","+1.00","1,618",
"104/07/14","1,971,180","153,421,122","76.90","78.50","76.90","77.10","+0.30","1,263",
"104/07/15","1,864,201","142,091,110","78.20","78.40","75.50","76.00","-1.10","1,152",
"104/07/16","1,862,945","141,067,147","77.30","77.30","74.80","75.30","-0.70","1,222",
"104/07/17","2,265,319","169,839,990","76.00","76.00","74.80","75.00","-0.30","1,299",
"104/07/20","2,097,739","158,070,325","76.00","76.60","74.50","74.50","-0.50","1,239",
"104/07/21","1,159,005","86,416,371","74.50","75.40","74.00","74.20","-0.30","694",
"104/07/22","1,616,820","119,891,852","74.20","74.70","73.60","74.20"," 0.00","1,085",
"104/07/23","1,772,653","131,142,622","73.80","75.00","73.10","73.60","-0.60","1,124",
"104/07/24","3,451,876","244,452,031","73.30","73.30","70.00","71.00","-2.60","2,013",
"104/07/27","3,805,465","266,148,552","71.50","72.50","67.00","67.00","-4.00","2,210",
"104/07/28","4,165,429","283,609,201","67.50","69.10","67.10","68.60","+1.60","2,388",
"104/07/29","2,692,933","183,139,387","69.10","69.80","67.40","67.50","-1.10","1,864",
"104/07/30","2,504,103","168,038,749","67.50","68.20","66.50","66.60","-0.90","1,694",
"104/07/31","8,745,089","545,089,750","66.20","67.00","60.00","62.00","-4.60","4,971",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

