"10002る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/02/08","1,365,500","127,297,098","94.00","94.80","92.20","93.40","-0.60","858",
"100/02/09","1,466,600","136,335,114","92.80","94.10","92.20","92.80","-0.60","776",
"100/02/10","3,418,929","308,815,563","92.40","93.00","87.60","89.00","-3.80","1,557",
"100/02/11","2,877,185","252,955,805","89.00","89.30","87.00","87.00","-2.00","1,585",
"100/02/14","1,714,259","150,070,354","87.50","88.50","86.80","86.80","-0.20","1,256",
"100/02/15","5,360,339","489,653,755","87.50","92.80","87.00","92.80","+6.00","2,642",
"100/02/16","3,952,550","364,129,685","92.10","93.40","90.80","92.40","-0.40","2,280",
"100/02/17","4,425,138","398,454,702","92.60","92.80","88.00","89.00","-3.40","2,596",
"100/02/18","5,374,709","489,912,946","89.00","92.30","89.00","90.50","+1.50","2,898",
"100/02/21","2,938,205","260,618,884","89.60","90.40","88.00","88.40","-2.10","1,669",
"100/02/22","4,313,856","367,887,028","87.30","87.30","83.00","86.30","-2.10","2,475",
"100/02/23","5,564,160","475,246,275","85.00","86.20","84.80","85.10","-1.20","2,488",
"100/02/24","2,911,236","255,120,513","86.00","88.60","86.00","88.50","+3.40","2,024",
"100/02/25","5,896,317","536,912,622","89.20","93.80","88.00","92.50","+4.00","3,301",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

