"10308る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/08/01","3,580,521","439,401,820","121.00","124.00","121.00","122.50","-2.50","2,066",
"103/08/04","3,567,891","445,532,939","124.50","126.00","123.00","126.00","+3.50","2,102",
"103/08/05","4,165,629","514,443,754","125.00","125.50","121.00","124.50","-1.50","2,420",
"103/08/06","3,183,764","395,578,642","124.50","126.50","122.50","126.50","+2.00","2,024",
"103/08/07","2,887,008","360,895,500","128.00","128.00","123.50","123.50","-3.00","1,553",
"103/08/08","2,659,305","329,051,469","125.00","125.00","122.50","124.00","+0.50","1,383",
"103/08/11","3,768,808","474,380,924","126.00","127.00","124.50","127.00","+3.00","2,002",
"103/08/12","3,921,441","482,513,018","124.00","124.50","122.00","122.00","X0.00","2,277",
"103/08/13","1,734,379","214,716,375","122.50","125.00","122.50","124.00","+2.00","1,347",
"103/08/14","1,956,250","245,102,624","125.50","126.00","124.50","124.50","+0.50","1,345",
"103/08/15","2,095,932","260,698,033","125.00","125.50","123.50","125.00","+0.50","1,152",
"103/08/18","1,360,290","170,193,540","126.00","126.00","124.00","125.00"," 0.00","917",
"103/08/19","1,307,475","164,185,875","126.00","126.00","125.00","125.50","+0.50","968",
"103/08/20","2,738,702","344,080,452","126.00","126.50","125.00","126.00","+0.50","2,009",
"103/08/21","2,457,857","306,433,625","126.00","126.50","123.00","125.50","-0.50","1,634",
"103/08/22","3,927,910","503,991,432","126.50","130.00","125.50","129.00","+3.50","2,614",
"103/08/25","1,752,870","226,823,730","129.00","130.00","128.00","130.00","+1.00","993",
"103/08/26","3,470,100","441,058,300","129.50","129.50","125.00","126.00","-4.00","1,831",
"103/08/27","1,379,297","175,524,219","128.00","128.00","126.50","127.00","+1.00","1,032",
"103/08/28","1,941,592","246,790,092","127.00","128.50","126.00","126.50","-0.50","1,161",
"103/08/29","1,833,117","233,528,242","128.00","129.00","126.00","126.50"," 0.00","984",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

