"10001る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/01/03","2,940,765","60,459,453","20.00","20.90","20.00","20.50","+0.60","1,016",
"100/01/04","1,295,212","26,417,160","20.70","20.80","20.20","20.30","-0.20","446",
"100/01/05","1,269,070","25,489,722","20.35","20.60","19.60","19.70","-0.60","446",
"100/01/06","532,912","10,526,907","19.70","19.90","19.65","19.70"," 0.00","235",
"100/01/07","603,922","11,759,380","19.80","19.90","19.10","19.35","-0.35","296",
"100/01/10","247,830","4,796,024","19.50","19.60","19.20","19.35"," 0.00","135",
"100/01/11","285,938","5,544,536","19.35","19.55","19.20","19.55","+0.20","158",
"100/01/12","419,991","8,161,618","19.55","19.60","19.30","19.40","-0.15","201",
"100/01/13","356,585","6,907,642","19.60","19.60","19.25","19.40"," 0.00","137",
"100/01/14","440,921","8,521,578","19.45","19.55","19.25","19.30","-0.10","169",
"100/01/17","366,185","7,028,625","19.35","19.40","19.10","19.20","-0.10","172",
"100/01/18","3,231,214","63,747,434","19.20","20.20","18.90","19.65","+0.45","1,014",
"100/01/19","1,011,727","19,914,303","19.70","19.95","19.50","19.65"," 0.00","418",
"100/01/20","340,149","6,639,734","19.65","19.70","19.35","19.55","-0.10","202",
"100/01/21","458,590","8,836,863","19.50","19.50","19.20","19.20","-0.35","218",
"100/01/24","523,923","9,986,034","19.25","19.25","19.00","19.05","-0.15","229",
"100/01/25","417,830","7,931,084","19.15","19.20","18.90","19.00","-0.05","197",
"100/01/26","193,103","3,673,739","18.90","19.10","18.90","19.00"," 0.00","126",
"100/01/27","414,381","7,975,486","19.10","19.50","19.05","19.25","+0.25","182",
"100/01/28","537,510","10,155,253","19.00","19.25","18.75","18.75","-0.50","276",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

