"10004る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/04/01","113,953","1,958,086","17.25","17.40","17.10","17.20","-0.05","89",
"100/04/06","226,929","3,924,782","17.50","17.50","17.15","17.15","-0.05","134",
"100/04/07","150,300","2,598,186","17.15","17.35","17.15","17.30","+0.15","86",
"100/04/08","342,909","5,971,513","17.35","17.50","17.30","17.45","+0.15","194",
"100/04/11","352,110","6,197,933","17.45","17.75","17.45","17.60","+0.15","184",
"100/04/12","229,352","3,986,984","17.60","17.70","17.25","17.25","-0.35","119",
"100/04/13","211,516","3,708,928","17.55","17.70","17.35","17.55","+0.30","121",
"100/04/14","279,673","4,912,176","17.50","17.70","17.50","17.60","+0.05","134",
"100/04/15","1,540,906","27,688,806","17.60","18.30","17.35","17.55","-0.05","508",
"100/04/18","605,352","10,470,147","17.55","17.60","17.15","17.15","-0.40","269",
"100/04/19","298,417","5,111,967","17.15","17.30","17.00","17.30","+0.15","145",
"100/04/20","328,115","5,668,984","17.45","17.45","17.20","17.30"," 0.00","151",
"100/04/21","368,263","6,426,720","17.45","17.60","17.35","17.50","+0.20","210",
"100/04/22","339,279","5,899,225","17.50","17.70","17.20","17.25","-0.25","199",
"100/04/25","215,981","3,754,769","17.25","17.50","17.25","17.45","+0.20","109",
"100/04/26","1,011,890","17,767,091","17.45","17.75","17.25","17.45"," 0.00","298",
"100/04/27","451,770","7,851,027","17.60","17.60","17.30","17.30","-0.15","187",
"100/04/28","272,100","4,686,615","17.30","17.35","17.10","17.20","-0.10","158",
"100/04/29","464,724","7,944,658","17.20","17.30","16.90","17.15","-0.05","205",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

