"10109る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/09/03","383,379","4,542,630","12.00","12.05","11.75","11.80","-0.20","148",
"101/09/04","282,479","3,340,950","11.80","11.95","11.80","11.85","+0.05","103",
"101/09/05","230,118","2,721,148","11.95","11.95","11.75","11.90","+0.05","103",
"101/09/06","188,370","2,207,276","11.70","11.75","11.65","11.70","X0.00","98",
"101/09/07","150,188","1,757,582","11.80","11.80","11.60","11.70"," 0.00","78",
"101/09/10","158,012","1,870,489","11.75","11.95","11.75","11.80","+0.10","81",
"101/09/11","147,200","1,737,549","11.80","11.85","11.75","11.75","-0.05","67",
"101/09/12","492,053","5,921,924","11.90","12.15","11.90","11.95","+0.20","225",
"101/09/13","124,688","1,489,164","11.95","12.05","11.85","12.05","+0.10","68",
"101/09/14","410,772","4,971,214","12.25","12.30","12.00","12.00","-0.05","195",
"101/09/17","666,390","8,163,870","12.10","12.55","11.95","12.55","+0.55","231",
"101/09/18","3,565,205","45,758,199","12.55","13.20","12.50","12.55"," 0.00","941",
"101/09/19","838,385","10,322,421","12.55","12.65","12.20","12.20","-0.35","371",
"101/09/20","316,903","3,849,921","12.30","12.30","12.00","12.15","-0.05","182",
"101/09/21","516,091","6,207,092","12.20","12.20","11.95","12.00","-0.15","214",
"101/09/24","286,696","3,447,952","12.05","12.10","11.90","12.05","+0.05","153",
"101/09/25","400,514","4,861,541","12.10","12.30","12.05","12.10","+0.05","152",
"101/09/26","271,500","3,283,123","12.05","12.20","12.00","12.10"," 0.00","81",
"101/09/27","170,909","2,067,158","12.10","12.20","12.00","12.00","-0.10","94",
"101/09/28","137,334","1,655,708","12.05","12.10","12.00","12.10","+0.10","73",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

