"10410る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","61,013","473,454","7.80","7.82","7.73","7.79","+0.08","35",
"104/10/02","138,105","1,085,675","7.90","7.90","7.84","7.86","+0.07","48",
"104/10/05","149,001","1,177,407","7.90","7.93","7.82","7.90","+0.04","72",
"104/10/06","303,002","2,374,474","7.92","7.95","7.74","7.85","-0.05","101",
"104/10/07","204,001","1,593,937","7.86","7.89","7.77","7.82","-0.03","79",
"104/10/08","311,041","2,411,339","7.82","7.84","7.71","7.74","-0.08","111",
"104/10/12","420,129","3,265,345","7.74","7.82","7.74","7.79","+0.05","110",
"104/10/13","243,105","1,899,951","7.78","7.87","7.77","7.82","+0.03","163",
"104/10/14","418,442","3,313,738","7.83","8.05","7.81","8.00","+0.18","105",
"104/10/15","543,213","4,354,365","8.00","8.06","8.00","8.04","+0.04","102",
"104/10/16","134,363","1,080,974","8.10","8.14","8.00","8.10","+0.06","62",
"104/10/19","217,061","1,749,728","8.04","8.14","8.03","8.05","-0.05","57",
"104/10/20","163,190","1,323,336","8.06","8.18","8.05","8.12","+0.07","68",
"104/10/21","270,318","2,200,806","8.10","8.24","8.10","8.20","+0.08","85",
"104/10/22","319,301","2,601,153","8.20","8.22","8.11","8.16","-0.04","71",
"104/10/23","91,370","747,994","8.16","8.22","8.15","8.15","-0.01","47",
"104/10/26","85,262","695,091","8.15","8.16","8.12","8.12","-0.03","35",
"104/10/27","47,392","384,166","8.12","8.14","8.09","8.10","-0.02","35",
"104/10/28","246,000","1,994,420","8.10","8.15","8.06","8.07","-0.03","61",
"104/10/29","118,015","949,830","8.08","8.09","8.01","8.05","-0.02","32",
"104/10/30","921,135","7,612,209","8.30","8.36","8.12","8.27","+0.22","271",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

