"10104る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/04/02","193,994","1,946,231","10.05","10.10","9.98","10.00","-0.05","114",
"101/04/03","409,200","4,058,533","10.00","10.15","9.70","9.86","-0.14","222",
"101/04/05","431,114","4,099,195","9.62","9.62","9.40","9.54","-0.32","161",
"101/04/06","263,290","2,561,187","9.62","9.80","9.62","9.77","+0.23","168",
"101/04/09","182,031","1,759,562","9.75","9.75","9.60","9.66","-0.11","109",
"101/04/10","292,567","2,856,718","9.66","9.86","9.66","9.71","+0.05","159",
"101/04/11","154,015","1,493,750","9.70","9.80","9.61","9.75","+0.04","79",
"101/04/12","233,003","2,254,507","9.78","9.78","9.65","9.68","-0.07","135",
"101/04/13","365,011","3,578,895","9.78","9.88","9.71","9.84","+0.16","205",
"101/04/16","417,003","4,084,627","9.87","9.91","9.70","9.70","-0.14","160",
"101/04/17","451,000","4,335,470","9.70","9.81","9.50","9.50","-0.20","266",
"101/04/18","472,001","4,504,369","9.65","9.70","9.46","9.46","-0.04","180",
"101/04/19","228,003","2,164,417","9.48","9.56","9.42","9.53","+0.07","111",
"101/04/20","207,076","1,974,933","9.53","9.62","9.46","9.50","-0.03","151",
"101/04/23","310,225","2,911,066","9.50","9.50","9.33","9.36","-0.14","115",
"101/04/24","161,001","1,500,239","9.30","9.38","9.22","9.32","-0.04","84",
"101/04/25","421,001","3,942,209","9.31","9.42","9.31","9.35","+0.03","218",
"101/04/26","366,001","3,436,359","9.37","9.43","9.35","9.36","+0.01","132",
"101/04/27","752,391","7,407,310","9.98","9.99","9.72","9.80","+0.44","331",
"101/04/30","621,600","6,248,620","10.10","10.15","9.96","10.05","+0.25","251",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

