"10012る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/12/01","515,299","4,390,642","8.36","8.62","8.36","8.58","+0.42","253",
"100/12/02","255,102","2,206,797","8.58","8.75","8.51","8.65","+0.07","179",
"100/12/05","233,010","2,022,751","8.75","8.76","8.61","8.69","+0.04","175",
"100/12/06","133,102","1,136,121","8.69","8.69","8.51","8.51","-0.18","59",
"100/12/07","408,127","3,511,751","8.51","8.69","8.51","8.65","+0.14","264",
"100/12/08","201,110","1,719,989","8.65","8.66","8.48","8.54","-0.11","101",
"100/12/09","239,100","2,007,155","8.45","8.50","8.30","8.41","-0.13","111",
"100/12/12","229,010","1,938,634","8.48","8.52","8.41","8.44","+0.03","198",
"100/12/13","165,002","1,390,816","8.44","8.46","8.36","8.40","-0.04","78",
"100/12/14","369,026","3,104,086","8.40","8.46","8.35","8.40"," 0.00","264",
"100/12/15","163,150","1,357,491","8.40","8.40","8.30","8.30","-0.10","68",
"100/12/16","237,253","1,968,242","8.34","8.35","8.24","8.30"," 0.00","92",
"100/12/19","408,011","3,341,549","8.30","8.30","8.13","8.16","-0.14","108",
"100/12/20","372,070","3,050,275","8.16","8.29","8.13","8.22","+0.06","179",
"100/12/21","471,000","3,986,870","8.31","8.57","8.31","8.51","+0.29","187",
"100/12/22","151,000","1,279,760","8.51","8.55","8.42","8.54","+0.03","49",
"100/12/23","271,170","2,348,718","8.60","8.78","8.60","8.78","+0.24","140",
"100/12/26","150,011","1,313,575","8.78","8.87","8.70","8.72","-0.06","80",
"100/12/27","110,321","959,407","8.72","8.72","8.66","8.69","-0.03","53",
"100/12/28","508,485","4,434,732","8.69","8.79","8.69","8.79","+0.10","122",
"100/12/29","48,000","419,050","8.75","8.75","8.70","8.75","-0.04","29",
"100/12/30","427,020","3,758,768","8.75","8.97","8.70","8.97","+0.22","172",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

