"10112る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/12/03","556,259","5,636,787","10.10","10.20","10.05","10.05","-0.05","146",
"101/12/04","174,824","1,764,802","10.05","10.15","10.05","10.10","+0.05","59",
"101/12/05","326,369","3,296,381","10.15","10.20","10.05","10.05","-0.05","134",
"101/12/06","247,790","2,501,350","10.00","10.15","10.00","10.10","+0.05","92",
"101/12/07","246,408","2,496,469","10.20","10.20","10.10","10.15","+0.05","88",
"101/12/10","590,925","5,987,995","10.20","10.25","10.05","10.15"," 0.00","165",
"101/12/11","742,020","7,425,337","10.15","10.20","9.95","10.00","-0.15","195",
"101/12/12","228,299","2,307,034","10.00","10.20","10.00","10.15","+0.15","109",
"101/12/13","610,204","6,200,308","10.20","10.20","10.10","10.20","+0.05","150",
"101/12/14","590,164","5,950,290","10.20","10.20","10.00","10.05","-0.15","144",
"101/12/17","234,000","2,352,350","10.05","10.10","10.00","10.10","+0.05","76",
"101/12/18","125,000","1,257,300","10.10","10.10","10.05","10.05","-0.05","50",
"101/12/19","440,900","4,455,775","10.10","10.15","10.05","10.15","+0.10","114",
"101/12/20","97,011","980,011","10.15","10.15","10.05","10.10","-0.05","49",
"101/12/21","516,010","5,164,970","10.05","10.15","9.96","9.96","-0.14","258",
"101/12/22","136,401","1,364,009","9.95","10.05","9.95","10.05","+0.09","52",
"101/12/24","219,006","2,190,440","10.05","10.05","9.98","10.00","-0.05","73",
"101/12/25","336,004","3,381,380","10.00","10.15","9.99","10.15","+0.15","112",
"101/12/26","1,056,089","10,856,812","10.15","10.40","10.10","10.20","+0.05","328",
"101/12/27","361,047","3,693,332","10.25","10.35","10.15","10.20"," 0.00","113",
"101/12/28","553,576","5,654,026","10.25","10.30","10.15","10.25","+0.05","119",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

