"10208る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/08/01","214,059","2,008,175","9.40","9.49","9.35","9.35","-0.05","87",
"102/08/02","268,176","2,512,237","9.36","9.45","9.34","9.35"," 0.00","98",
"102/08/05","236,000","2,211,240","9.35","9.41","9.35","9.40","+0.05","89",
"102/08/06","134,123","1,253,717","9.40","9.40","9.33","9.33","-0.07","58",
"102/08/07","97,002","904,568","9.33","9.36","9.31","9.31","-0.02","61",
"102/08/08","153,102","1,426,605","9.31","9.37","9.31","9.37","+0.06","54",
"102/08/09","303,002","2,809,188","9.37","9.37","9.24","9.29","-0.08","106",
"102/08/12","104,373","971,383","9.29","9.35","9.28","9.30","+0.01","63",
"102/08/13","446,363","4,176,873","9.30","9.39","9.30","9.38","+0.08","111",
"102/08/14","144,746","1,357,121","9.38","9.40","9.32","9.38"," 0.00","68",
"102/08/15","232,001","2,168,129","9.35","9.39","9.32","9.36","-0.02","56",
"102/08/16","80,116","749,215","9.35","9.40","9.30","9.39","+0.03","47",
"102/08/19","91,347","853,256","9.39","9.39","9.32","9.37","-0.02","40",
"102/08/20","239,001","2,223,469","9.37","9.37","9.27","9.27","-0.10","82",
"102/08/22","110,617","1,024,605","9.27","9.28","9.25","9.26","-0.01","48",
"102/08/23","267,320","2,485,347","9.26","9.36","9.26","9.28","+0.02","67",
"102/08/26","3,264,250","30,387,002","9.26","9.33","9.26","9.31","+0.03","83",
"102/08/27","3,693,210","34,246,965","9.31","9.36","9.26","9.27","-0.04","124",
"102/08/28","2,369,886","22,091,819","9.28","9.48","9.28","9.32","+0.05","140",
"102/08/29","861,454","8,071,011","9.32","9.53","9.31","9.33","+0.01","176",
"102/08/30","175,102","1,643,887","9.35","9.45","9.35","9.39","+0.06","70",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

