"10203る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/03/01","665,400","7,194,897","10.75","10.90","10.75","10.90","+0.15","222",
"102/03/04","715,442","7,653,419","10.85","10.85","10.60","10.60","-0.30","261",
"102/03/05","584,216","6,234,867","10.65","10.75","10.60","10.70","+0.10","181",
"102/03/06","412,102","4,413,484","10.75","10.80","10.65","10.70"," 0.00","125",
"102/03/07","375,202","4,019,004","10.70","10.80","10.65","10.75","+0.05","140",
"102/03/08","394,341","4,238,161","10.75","10.80","10.70","10.80","+0.05","145",
"102/03/11","560,491","6,015,139","10.80","10.80","10.60","10.75","-0.05","213",
"102/03/12","245,664","2,624,868","10.75","10.80","10.60","10.60","-0.15","118",
"102/03/13","149,506","1,591,360","10.60","10.70","10.60","10.65","+0.05","61",
"102/03/14","327,811","3,466,641","10.65","10.65","10.50","10.50","-0.15","143",
"102/03/15","359,004","3,778,190","10.55","10.60","10.45","10.50"," 0.00","127",
"102/03/18","383,018","3,989,485","10.50","10.55","10.35","10.40","-0.10","137",
"102/03/19","500,003","5,181,930","10.45","10.50","10.25","10.30","-0.10","163",
"102/03/20","229,438","2,365,263","10.30","10.35","10.25","10.30"," 0.00","122",
"102/03/21","287,555","2,966,652","10.30","10.35","10.30","10.30"," 0.00","115",
"102/03/22","947,278","9,568,580","10.25","10.30","10.00","10.00","-0.30","281",
"102/03/25","370,788","3,727,380","10.00","10.10","10.00","10.05","+0.05","190",
"102/03/26","222,373","2,239,630","10.05","10.15","10.00","10.05"," 0.00","114",
"102/03/27","401,406","4,037,478","10.05","10.10","10.00","10.05"," 0.00","148",
"102/03/28","280,162","2,817,424","10.00","10.10","10.00","10.00","-0.05","131",
"102/03/29","436,300","4,364,610","10.05","10.10","9.99","10.00"," 0.00","161",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

