"10103る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/03/01","1,462,828","12,853,682","8.77","8.83","8.75","8.77","+0.02","393",
"101/03/02","1,749,988","15,525,105","8.82","8.94","8.82","8.88","+0.11","402",
"101/03/03","1,009,132","8,982,319","8.90","8.94","8.86","8.88"," 0.00","348",
"101/03/05","1,548,575","13,638,395","8.90","8.90","8.68","8.75","-0.13","409",
"101/03/06","1,826,032","15,729,981","8.72","8.74","8.53","8.57","-0.18","467",
"101/03/07","1,070,094","9,116,461","8.50","8.63","8.40","8.58","+0.01","328",
"101/03/08","1,423,209","12,386,838","8.60","8.75","8.60","8.75","+0.17","354",
"101/03/09","782,139","6,842,262","8.79","8.79","8.70","8.73","-0.02","241",
"101/03/12","831,841","7,240,756","8.73","8.77","8.65","8.65","-0.08","256",
"101/03/13","736,880","6,426,641","8.73","8.77","8.69","8.71","+0.06","276",
"101/03/14","1,154,164","10,153,902","8.80","8.85","8.75","8.75","+0.04","426",
"101/03/15","3,261,967","28,976,340","8.80","8.95","8.75","8.84","+0.09","709",
"101/03/16","1,678,688","14,783,353","8.85","8.85","8.76","8.78","-0.06","366",
"101/03/19","1,322,376","11,614,355","8.91","8.91","8.73","8.75","-0.03","291",
"101/03/20","1,360,939","11,875,767","8.76","8.80","8.69","8.70","-0.05","324",
"101/03/21","831,348","7,249,454","8.70","8.80","8.66","8.69","-0.01","234",
"101/03/22","464,460","4,052,228","8.70","8.77","8.70","8.70","+0.01","169",
"101/03/23","696,995","6,026,133","8.70","8.74","8.60","8.63","-0.07","214",
"101/03/26","1,516,840","12,999,278","8.64","8.64","8.54","8.57","-0.06","299",
"101/03/27","1,021,172","8,765,812","8.57","8.62","8.54","8.56","-0.01","240",
"101/03/28","1,081,091","9,212,120","8.57","8.60","8.47","8.54","-0.02","203",
"101/03/29","1,771,492","14,630,380","8.53","8.53","8.10","8.20","-0.34","416",
"101/03/30","916,605","7,494,121","8.15","8.27","8.14","8.22","+0.02","215",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

