"10504る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","241,730","1,095,426","4.57","4.58","4.50","4.55","-0.02","213",
"105/04/06","207,692","947,600","4.56","4.58","4.53","4.54","-0.01","256",
"105/04/07","199,900","910,359","4.55","4.58","4.51","4.56","+0.02","105",
"105/04/08","456,434","2,130,802","4.60","4.94","4.55","4.69","+0.13","159",
"105/04/11","198,575","919,194","4.68","4.68","4.58","4.61","-0.08","97",
"105/04/12","168,030","770,145","4.65","4.65","4.55","4.56","-0.05","80",
"105/04/13","167,493","765,972","4.56","4.60","4.55","4.60","+0.04","63",
"105/04/14","314,809","1,444,015","4.60","4.61","4.56","4.57","-0.03","81",
"105/04/15","633,043","2,914,352","4.57","4.65","4.54","4.61","+0.04","131",
"105/04/18","712,625","3,320,451","4.61","4.70","4.59","4.67","+0.06","226",
"105/04/19","836,284","4,016,224","4.69","4.90","4.69","4.75","+0.08","239",
"105/04/20","314,109","1,481,273","4.72","4.75","4.66","4.68","-0.07","99",
"105/04/21","107,949","505,641","4.68","4.73","4.66","4.67","-0.01","62",
"105/04/22","133,973","625,070","4.63","4.70","4.63","4.66","-0.01","59",
"105/04/25","382,243","1,773,826","4.70","4.74","4.57","4.65","-0.01","145",
"105/04/26","125,257","579,463","4.67","4.67","4.59","4.64","-0.01","49",
"105/04/27","147,977","682,942","4.66","4.67","4.60","4.62","-0.02","59",
"105/04/28","236,713","1,078,928","4.62","4.62","4.52","4.58","-0.04","110",
"105/04/29","871,976","3,880,068","4.51","4.51","4.29","4.46","-0.12","190",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

