"10410る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","699,082","8,434,924","12.20","12.20","12.00","12.00","+0.10","285",
"104/10/02","586,809","7,043,872","12.10","12.10","11.95","11.95","-0.05","177",
"104/10/05","995,434","11,971,258","12.05","12.10","12.00","12.10","+0.15","230",
"104/10/06","1,561,350","18,887,064","12.20","12.30","11.95","11.95","-0.15","456",
"104/10/07","2,209,710","26,366,276","12.00","12.10","11.85","11.95"," 0.00","328",
"104/10/08","1,035,771","12,350,574","12.15","12.15","11.70","11.80","-0.15","436",
"104/10/12","1,565,006","18,756,466","11.90","12.15","11.70","11.85","+0.05","395",
"104/10/13","821,160","9,666,621","12.00","12.00","11.70","11.70","-0.15","266",
"104/10/14","637,296","7,509,718","11.75","11.90","11.70","11.85","+0.15","209",
"104/10/15","1,257,693","14,883,874","11.90","11.95","11.75","11.90","+0.05","637",
"104/10/16","1,291,819","15,235,229","11.85","11.90","11.70","11.70","-0.20","500",
"104/10/19","8,937,046","112,425,235","11.70","12.85","11.70","12.85","+1.15","2,175",
"104/10/20","10,413,687","140,816,117","13.40","13.85","13.20","13.65","+0.80","3,184",
"104/10/21","2,861,394","38,585,795","13.70","13.85","13.25","13.55","-0.10","1,132",
"104/10/22","2,180,872","29,835,914","13.50","13.90","13.40","13.50","-0.05","992",
"104/10/23","1,790,316","24,116,215","13.75","13.80","13.35","13.40","-0.10","698",
"104/10/26","1,371,012","18,274,658","13.30","13.55","13.20","13.25","-0.15","575",
"104/10/27","963,853","12,817,101","13.45","13.45","13.20","13.35","+0.10","463",
"104/10/28","3,339,767","45,733,829","13.35","13.95","13.20","13.65","+0.30","1,019",
"104/10/29","1,420,886","19,234,990","13.85","13.85","13.35","13.35","-0.30","536",
"104/10/30","1,959,621","25,273,907","13.25","13.30","12.55","12.85","-0.50","627",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

