"10307る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/07/01","14,288,004","182,299,687","12.15","13.00","12.10","13.00","+0.85","3,515",
"103/07/02","7,492,481","97,067,764","13.30","13.30","12.65","12.90","-0.10","2,084",
"103/07/03","4,395,389","57,216,017","12.90","13.20","12.85","12.90"," 0.00","1,229",
"103/07/04","2,052,603","26,403,289","13.00","13.10","12.75","12.90"," 0.00","626",
"103/07/07","2,850,016","37,141,295","12.95","13.25","12.85","12.90"," 0.00","844",
"103/07/08","5,955,222","78,718,746","12.90","13.45","12.90","13.15","+0.25","1,701",
"103/07/09","2,567,690","33,256,696","13.10","13.15","12.85","12.90","-0.25","873",
"103/07/10","3,501,009","44,961,306","12.90","13.00","12.70","12.80","-0.10","949",
"103/07/11","7,085,253","90,680,816","12.80","12.95","12.55","12.55","-0.25","1,159",
"103/07/14","3,005,824","38,746,083","12.55","13.10","12.55","12.90","+0.35","1,015",
"103/07/15","3,234,289","41,974,390","13.00","13.10","12.85","12.85","-0.05","789",
"103/07/16","1,501,184","19,331,508","12.90","13.00","12.75","12.90","+0.05","593",
"103/07/17","17,276,977","233,419,658","12.95","13.80","12.90","13.80","+0.90","4,033",
"103/07/18","9,335,786","128,284,990","13.75","14.00","13.55","13.65","-0.15","2,848",
"103/07/21","11,429,478","161,450,642","13.80","14.40","13.75","14.05","+0.40","3,146",
"103/07/22","4,081,501","56,724,673","14.05","14.20","13.75","13.85","-0.20","1,401",
"103/07/24","3,274,839","45,626,450","13.90","14.15","13.75","13.85"," 0.00","1,005",
"103/07/25","3,688,042","49,942,163","14.00","14.00","13.35","13.45","-0.40","1,099",
"103/07/28","10,757,552","152,061,222","13.55","14.35","13.55","14.20","+0.75","2,995",
"103/07/29","11,598,594","163,113,989","14.35","14.65","13.25","13.70","-0.50","3,456",
"103/07/30","3,011,757","41,199,640","13.75","13.95","13.45","13.80","+0.10","988",
"103/07/31","5,926,230","83,704,848","13.95","14.45","13.65","14.25","+0.45","1,960",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

