"10309る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/09/01","2,934,877","38,388,451","12.95","13.30","12.80","13.05","+0.20","868",
"103/09/02","2,861,108","37,121,504","12.90","13.15","12.85","13.05"," 0.00","807",
"103/09/03","1,094,976","14,289,588","13.05","13.15","12.90","13.00","-0.05","468",
"103/09/04","832,413","10,746,832","13.10","13.10","12.80","12.80","-0.20","375",
"103/09/05","681,001","8,736,810","12.80","12.90","12.75","12.85","+0.05","313",
"103/09/09","1,102,830","14,289,821","12.90","13.05","12.80","12.85"," 0.00","374",
"103/09/10","1,004,113","12,717,573","12.85","12.85","12.60","12.75","-0.10","327",
"103/09/11","453,009","5,715,758","12.70","12.70","12.55","12.55","-0.20","216",
"103/09/12","1,290,971","16,001,138","12.55","12.70","12.25","12.25","-0.30","421",
"103/09/15","444,661","5,460,261","12.25","12.40","12.20","12.30","+0.05","200",
"103/09/16","478,031","5,832,270","12.30","12.40","12.10","12.20","-0.10","209",
"103/09/17","489,201","6,014,427","12.30","12.40","12.20","12.35","+0.15","316",
"103/09/18","1,198,402","15,146,707","12.40","12.75","12.40","12.70","+0.35","621",
"103/09/19","940,994","11,922,120","12.75","12.85","12.50","12.85","+0.15","401",
"103/09/22","1,228,653","15,775,123","12.90","12.95","12.65","12.85"," 0.00","509",
"103/09/23","1,047,176","13,528,444","12.85","13.05","12.80","12.80","-0.05","346",
"103/09/24","680,265","8,727,647","12.80","12.95","12.70","12.70","-0.10","312",
"103/09/25","1,198,161","14,920,707","12.75","12.85","12.20","12.25","-0.45","488",
"103/09/26","788,646","9,781,224","12.15","12.55","12.15","12.40","+0.15","304",
"103/09/29","298,119","3,706,322","12.55","12.55","12.40","12.45","+0.05","126",
"103/09/30","903,768","11,166,071","12.45","12.50","12.25","12.40","-0.05","360",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

