"10211る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/11/01","814,999","9,110,686","11.35","11.35","11.10","11.20","-0.05","244",
"102/11/04","634,935","7,048,484","11.20","11.20","11.00","11.05","-0.15","214",
"102/11/05","836,080","9,220,165","11.05","11.15","10.90","10.95","-0.10","228",
"102/11/06","3,312,710","36,310,946","10.90","11.10","10.70","10.95"," 0.00","728",
"102/11/07","1,243,702","13,291,419","10.90","10.95","10.55","10.55","-0.40","435",
"102/11/08","2,497,233","26,352,708","10.50","10.70","10.25","10.40","-0.15","607",
"102/11/11","1,763,484","17,843,476","10.40","10.50","9.91","9.95","-0.45","454",
"102/11/12","2,240,376","22,084,434","9.95","10.05","9.55","9.60","-0.35","553",
"102/11/13","751,877","7,271,794","9.55","9.76","9.55","9.61","+0.01","241",
"102/11/14","858,875","8,446,671","9.58","9.93","9.58","9.91","+0.30","344",
"102/11/15","709,538","6,976,880","9.92","9.97","9.71","9.85","-0.06","266",
"102/11/18","1,393,492","13,444,966","9.85","9.89","9.50","9.55","-0.30","347",
"102/11/19","3,019,758","28,978,558","9.53","9.75","9.31","9.65","+0.10","681",
"102/11/20","656,179","6,266,338","9.51","9.63","9.49","9.55","-0.10","260",
"102/11/21","631,817","5,999,451","9.40","9.59","9.40","9.49","-0.06","167",
"102/11/22","513,633","4,899,631","9.52","9.60","9.49","9.55","+0.06","203",
"102/11/25","497,060","4,748,911","9.55","9.60","9.50","9.53","-0.02","194",
"102/11/26","2,050,707","20,320,320","9.62","10.10","9.53","10.10","+0.57","725",
"102/11/27","673,893","6,744,806","10.05","10.15","9.93","9.93","-0.17","278",
"102/11/28","839,382","8,481,900","9.99","10.20","9.97","10.10","+0.17","327",
"102/11/29","918,150","9,389,575","10.10","10.35","10.10","10.25","+0.15","277",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

