"10305る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/05/02","770,805","9,483,053","12.30","12.40","12.25","12.25"," 0.00","280",
"103/05/05","500,919","6,169,699","12.40","12.40","12.25","12.35","+0.10","177",
"103/05/06","894,960","11,005,259","12.40","12.40","12.25","12.25","-0.10","355",
"103/05/07","1,734,718","21,548,699","12.20","12.60","12.20","12.50","+0.25","484",
"103/05/08","2,098,531","26,198,144","12.50","12.65","12.25","12.25","-0.25","459",
"103/05/09","1,036,020","12,741,641","12.25","12.40","12.20","12.20","-0.05","288",
"103/05/12","1,099,643","13,240,993","12.25","12.30","11.85","12.00","-0.20","317",
"103/05/13","1,496,340","17,723,790","12.00","12.10","11.65","11.65","-0.35","440",
"103/05/14","800,884","9,245,966","11.65","11.70","11.45","11.50","-0.15","325",
"103/05/15","572,107","6,543,498","11.50","11.50","11.35","11.40","-0.10","235",
"103/05/16","403,727","4,586,195","11.30","11.45","11.30","11.40"," 0.00","155",
"103/05/19","1,057,710","12,285,781","11.40","11.75","11.40","11.65","+0.25","264",
"103/05/20","361,675","4,196,757","11.70","11.70","11.55","11.60","-0.05","148",
"103/05/21","906,100","10,418,782","11.55","11.70","11.35","11.40","-0.20","268",
"103/05/22","534,002","6,160,618","11.50","11.60","11.45","11.55","+0.15","169",
"103/05/23","2,002,088","23,422,011","11.50","11.80","11.50","11.60","+0.05","526",
"103/05/26","1,435,502","16,557,241","11.70","11.70","11.45","11.50","-0.10","368",
"103/05/27","7,203,116","84,720,195","11.60","11.90","11.40","11.70","+0.20","1,147",
"103/05/28","1,406,875","16,327,308","11.70","11.80","11.50","11.55","-0.15","466",
"103/05/29","628,232","7,295,470","11.60","11.70","11.55","11.60","+0.05","220",
"103/05/30","1,314,694","15,248,887","11.60","11.70","11.50","11.50","-0.10","269",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

