"10507る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","1,333,664","16,237,933","11.95","12.35","11.90","12.30","+0.45","440",
"105/07/04","990,198","12,199,404","12.35","12.40","12.15","12.20","-0.10","264",
"105/07/05","1,144,766","14,066,916","12.10","12.45","12.10","12.15","-0.05","310",
"105/07/06","1,057,900","12,529,679","12.15","12.15","11.70","11.70","-0.45","329",
"105/07/07","5,590,333","69,403,089","11.90","12.60","11.85","12.40","X0.00","1,003",
"105/07/11","3,583,644","44,429,048","12.20","12.60","12.00","12.60","+0.20","945",
"105/07/12","1,403,076","17,648,150","12.55","12.65","12.45","12.60"," 0.00","475",
"105/07/13","2,044,124","26,058,567","12.50","12.85","12.50","12.70","+0.10","590",
"105/07/14","1,738,595","22,361,402","12.70","12.95","12.70","12.80","+0.10","360",
"105/07/15","1,649,917","21,345,973","12.80","13.00","12.80","13.00","+0.20","532",
"105/07/18","1,822,049","23,756,975","12.95","13.15","12.90","13.05","+0.05","371",
"105/07/19","1,877,000","24,637,439","13.00","13.20","13.00","13.05"," 0.00","357",
"105/07/20","2,313,980","30,653,777","13.05","13.35","13.05","13.30","+0.25","456",
"105/07/21","2,169,513","29,118,239","13.35","13.50","13.30","13.30"," 0.00","409",
"105/07/22","2,312,920","31,061,233","13.35","13.55","13.25","13.40","+0.10","388",
"105/07/25","2,205,538","29,800,428","13.35","13.65","13.35","13.45","+0.05","386",
"105/07/26","3,279,000","44,563,745","13.45","13.75","13.40","13.45"," 0.00","460",
"105/07/27","3,345,982","45,523,557","13.50","13.70","13.45","13.50","+0.05","442",
"105/07/28","3,459,501","47,442,807","13.60","13.85","13.60","13.75","+0.25","599",
"105/07/29","2,361,264","32,463,573","13.75","13.90","13.55","13.85","+0.10","517",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

