"10401る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","756,190","13,354,787","17.75","17.75","17.55","17.70","-0.05","280",
"104/01/06","2,208,412","39,529,421","17.50","18.15","17.50","17.80","+0.10","804",
"104/01/07","1,046,268","18,799,438","17.85","18.05","17.80","17.90","+0.10","450",
"104/01/08","3,580,371","65,609,814","18.00","18.60","18.00","18.25","+0.35","1,077",
"104/01/09","1,244,780","22,643,154","18.35","18.40","18.05","18.20","-0.05","491",
"104/01/12","1,575,983","28,243,890","18.15","18.20","17.75","17.85","-0.35","834",
"104/01/13","1,491,049","26,663,259","17.85","18.10","17.75","17.85"," 0.00","658",
"104/01/14","475,004","8,471,972","17.95","17.95","17.75","17.85"," 0.00","180",
"104/01/15","1,086,622","19,640,237","17.85","18.40","17.80","18.25","+0.40","430",
"104/01/16","1,400,222","25,057,187","18.25","18.25","17.70","17.75","-0.50","528",
"104/01/19","737,504","13,049,810","17.85","17.90","17.60","17.65","-0.10","277",
"104/01/20","299,577","5,297,229","17.65","17.75","17.55","17.70","+0.05","183",
"104/01/21","897,454","15,798,585","17.70","17.85","17.40","17.50","-0.20","299",
"104/01/22","627,869","11,045,648","17.60","17.70","17.50","17.55","+0.05","301",
"104/01/23","893,613","15,751,751","17.65","17.85","17.55","17.65","+0.10","342",
"104/01/26","493,871","8,648,207","17.65","17.65","17.40","17.40","-0.25","230",
"104/01/27","746,015","13,044,455","17.50","17.65","17.40","17.45","+0.05","278",
"104/01/28","580,564","10,119,354","17.50","17.60","17.35","17.35","-0.10","309",
"104/01/29","361,770","6,316,217","17.35","17.55","17.30","17.55","+0.20","191",
"104/01/30","383,184","6,690,197","17.60","17.60","17.35","17.40","-0.15","159",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

