"10312る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/12/01","357,686","5,707,533","15.80","16.05","15.80","16.00"," 0.00","157",
"103/12/02","392,258","6,332,239","16.25","16.25","16.05","16.10","+0.10","171",
"103/12/03","877,066","14,286,268","16.10","16.35","16.10","16.35","+0.25","302",
"103/12/04","843,752","13,832,942","16.40","16.50","16.25","16.40","+0.05","318",
"103/12/05","1,979,409","32,924,905","16.40","16.85","16.35","16.70","+0.30","725",
"103/12/08","723,761","12,047,467","16.75","16.85","16.50","16.60","-0.10","270",
"103/12/09","485,002","8,018,129","16.55","16.65","16.45","16.50","-0.10","197",
"103/12/10","851,954","13,897,089","16.40","16.45","16.20","16.45","-0.05","432",
"103/12/11","374,715","6,095,316","16.20","16.45","16.20","16.25","-0.20","186",
"103/12/12","897,647","14,513,163","16.30","16.35","16.05","16.10","-0.15","376",
"103/12/15","508,992","8,151,769","16.00","16.10","15.95","16.05","-0.05","235",
"103/12/16","692,468","11,200,705","16.05","16.25","16.05","16.15","+0.10","366",
"103/12/17","516,559","8,357,502","16.30","16.35","16.05","16.05","-0.10","306",
"103/12/18","532,944","8,640,241","16.20","16.30","16.15","16.25","+0.20","252",
"103/12/19","3,484,055","57,921,907","16.35","16.80","16.25","16.70","+0.45","1,271",
"103/12/22","3,813,396","67,044,914","17.00","17.85","17.00","17.85","+1.15","1,002",
"103/12/23","8,091,550","145,365,447","18.15","18.30","17.55","17.65","-0.20","2,466",
"103/12/24","3,099,790","55,254,804","17.55","17.90","17.55","17.85","+0.20","869",
"103/12/25","4,161,050","74,841,837","17.90","18.15","17.70","18.00","+0.15","1,157",
"103/12/26","1,117,975","20,050,545","18.00","18.05","17.85","17.95","-0.05","403",
"103/12/27","916,611","16,425,960","18.10","18.10","17.85","17.95"," 0.00","240",
"103/12/29","1,357,125","24,426,224","18.00","18.10","17.90","17.90","-0.05","406",
"103/12/30","1,217,537","21,629,271","18.00","18.00","17.65","17.65","-0.25","344",
"103/12/31","436,153","7,713,594","17.60","17.80","17.60","17.75","+0.10","193",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

