"10109る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/09/03","1,061,213","27,894,746","25.95","26.50","25.95","26.40","+0.30","519",
"101/09/04","2,293,428","61,633,415","26.50","27.50","26.45","27.50","+1.10","1,158",
"101/09/05","1,138,184","30,900,932","27.45","27.45","27.00","27.10","-0.40","589",
"101/09/06","1,138,715","30,392,423","27.20","27.30","26.40","26.40","-0.70","561",
"101/09/07","822,001","21,976,222","26.80","26.95","26.50","26.50","+0.10","417",
"101/09/10","876,761","23,218,147","26.50","26.70","26.30","26.55","+0.05","507",
"101/09/11","653,768","17,361,185","26.55","26.70","26.40","26.70","+0.15","343",
"101/09/12","1,779,118","48,336,757","26.90","27.35","26.90","27.25","+0.55","920",
"101/09/13","1,762,485","48,375,385","27.25","27.65","27.05","27.45","+0.20","965",
"101/09/14","3,079,672","85,791,601","27.60","28.05","27.45","27.85","+0.40","1,450",
"101/09/17","1,212,994","33,802,878","27.85","28.25","27.55","27.80","-0.05","723",
"101/09/18","1,356,501","37,949,446","27.80","28.15","27.65","27.90","+0.10","764",
"101/09/19","911,788","25,507,264","27.95","28.20","27.75","28.10","+0.20","497",
"101/09/20","985,743","27,652,074","28.10","28.25","27.90","28.15","+0.05","661",
"101/09/21","1,159,049","32,524,851","28.25","28.55","27.70","27.70","-0.45","574",
"101/09/24","763,028","20,901,415","27.70","27.75","27.30","27.30","-0.40","439",
"101/09/25","1,106,062","30,018,162","27.30","27.50","26.90","26.90","-0.40","594",
"101/09/26","1,928,241","50,431,574","26.70","26.80","25.75","25.80","-1.10","1,109",
"101/09/27","845,102","21,885,702","25.85","26.15","25.60","26.00","+0.20","586",
"101/09/28","664,841","17,204,466","26.20","26.20","25.75","25.95","-0.05","386",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

