"10111る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/11/01","910,711","17,592,290","19.15","19.75","18.80","19.70","+0.55","567",
"101/11/02","581,478","11,603,085","20.00","20.10","19.75","19.75","+0.05","346",
"101/11/05","361,585","6,986,979","19.75","19.75","19.10","19.20","-0.55","244",
"101/11/06","620,761","12,126,638","19.50","19.80","19.20","19.80","+0.60","389",
"101/11/07","867,854","17,424,033","20.00","20.30","19.80","20.00","+0.20","400",
"101/11/08","229,515","4,529,167","19.90","19.90","19.55","19.85","-0.15","169",
"101/11/09","1,052,690","21,303,631","19.65","20.40","19.65","20.40","+0.55","561",
"101/11/12","1,783,525","37,386,116","20.60","21.15","20.60","21.00","+0.60","889",
"101/11/13","827,328","16,945,072","21.00","21.00","20.05","20.05","-0.95","472",
"101/11/14","1,142,087","23,444,902","20.05","20.85","20.05","20.80","+0.75","681",
"101/11/15","750,781","15,628,007","20.70","21.00","20.35","21.00","+0.20","404",
"101/11/16","1,854,708","40,312,598","21.20","22.10","21.20","21.40","+0.40","1,016",
"101/11/19","978,778","20,803,373","21.40","21.80","20.70","20.70","-0.70","562",
"101/11/20","757,790","15,814,958","21.00","21.05","20.65","20.65","-0.05","412",
"101/11/21","717,562","14,564,461","20.65","20.80","20.05","20.05","-0.60","354",
"101/11/22","2,336,783","45,470,440","20.10","20.10","18.90","19.15","-0.90","984",
"101/11/23","2,884,241","55,810,906","19.20","19.60","18.90","19.55","+0.40","1,111",
"101/11/26","5,965,392","121,397,597","19.80","20.70","19.80","20.60","+1.05","1,788",
"101/11/27","1,563,764","32,112,947","20.60","20.80","20.30","20.55","-0.05","708",
"101/11/28","4,777,874","101,268,681","20.60","21.60","20.45","21.60","+1.05","1,898",
"101/11/29","7,828,029","175,765,750","21.70","22.75","21.65","22.65","+1.05","3,161",
"101/11/30","6,172,588","143,307,505","22.75","23.50","22.70","23.15","+0.50","2,662",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

