"10209る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","272,756","54,305,688","197.50","201.00","197.50","198.00","-3.50","246",
"102/09/03","340,062","67,393,776","201.00","202.00","196.00","197.00","-1.00","295",
"102/09/04","443,874","89,058,109","198.50","202.50","198.00","202.50","+5.50","368",
"102/09/05","870,002","181,101,912","205.00","211.00","203.50","210.00","+7.50","751",
"102/09/06","484,180","101,887,529","210.50","212.50","208.50","209.00","-1.00","421",
"102/09/09","559,677","119,032,378","210.00","215.00","207.50","215.00","+6.00","546",
"102/09/10","503,320","107,824,300","215.00","217.50","211.50","216.00","+1.00","448",
"102/09/11","1,028,792","216,460,381","216.50","217.00","204.00","215.50","-0.50","836",
"102/09/12","560,619","119,459,490","215.00","216.50","209.50","211.00","-4.50","525",
"102/09/13","490,352","102,818,568","211.00","214.50","206.50","210.00","-1.00","429",
"102/09/14","155,840","32,289,040","210.00","211.00","206.00","206.00","-4.00","160",
"102/09/16","515,845","107,421,336","210.00","210.00","206.00","209.00","+3.00","411",
"102/09/17","648,627","133,997,035","209.00","209.00","204.00","207.50","-1.50","557",
"102/09/18","654,283","134,055,298","207.00","208.50","202.50","204.00","-3.50","553",
"102/09/23","523,732","108,322,388","203.50","209.00","203.50","209.00","+5.00","455",
"102/09/24","891,815","192,089,355","209.50","218.00","209.50","218.00","+9.00","774",
"102/09/25","640,400","139,784,397","218.00","220.00","215.50","220.00","+2.00","447",
"102/09/26","513,370","110,280,940","218.00","219.50","213.00","213.00","-7.00","464",
"102/09/27","995,892","211,816,156","214.00","216.00","209.50","213.00"," 0.00","615",
"102/09/30","1,069,996","217,767,691","203.50","208.00","201.50","201.50","-11.50","880",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

