"10304る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/04/01","218,882","44,785,428","208.00","208.00","203.00","205.00","-2.00","194",
"103/04/02","497,501","102,773,454","207.50","208.00","204.50","204.50","-0.50","432",
"103/04/03","325,305","67,143,980","207.00","207.00","205.00","207.00","+2.50","247",
"103/04/07","760,176","157,416,932","207.00","208.00","205.50","207.00"," 0.00","660",
"103/04/08","420,110","85,559,885","206.00","206.00","202.00","203.50","-3.50","161",
"103/04/09","263,304","53,817,516","203.50","206.00","202.50","204.50","+1.00","239",
"103/04/10","418,095","84,417,285","204.50","205.50","200.00","202.50","-2.00","286",
"103/04/11","564,300","115,456,347","203.00","207.00","202.50","204.50","+2.00","491",
"103/04/14","1,820,074","384,756,144","207.00","214.50","207.00","212.50","+8.00","1,352",
"103/04/15","1,172,041","250,386,274","215.00","215.00","209.00","214.50","+2.00","1,011",
"103/04/16","822,934","177,461,744","211.50","217.50","211.50","216.00","+1.50","733",
"103/04/17","2,010,747","457,451,428","219.00","231.00","219.00","230.50","+14.50","1,157",
"103/04/18","826,546","191,182,672","230.50","234.50","226.00","232.00","+1.50","662",
"103/04/21","527,960","121,380,880","233.00","234.00","226.00","229.50","-2.50","470",
"103/04/22","836,317","196,211,145","235.00","236.00","232.50","235.00","+5.50","537",
"103/04/23","1,052,514","251,553,846","235.00","240.00","233.00","240.00","+5.00","915",
"103/04/24","1,903,089","474,599,109","240.00","255.00","240.00","249.50","+9.50","1,372",
"103/04/25","1,282,394","307,796,030","232.50","250.00","232.50","247.50","-2.00","1,093",
"103/04/28","984,060","238,468,840","240.00","251.50","235.50","239.50","-8.00","875",
"103/04/29","633,589","150,803,474","245.00","245.00","235.00","238.50","-1.00","574",
"103/04/30","868,875","207,493,125","238.50","244.00","236.00","236.00","-2.50","671",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

