"10001る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/01/03","166,351","19,942,269","119.50","120.00","118.50","120.00","+1.00","118",
"100/01/04","174,181","20,840,539","120.00","120.00","118.50","119.50","-0.50","69",
"100/01/05","280,232","33,118,144","118.50","119.50","117.50","118.00","-1.50","225",
"100/01/06","243,600","28,981,400","118.50","119.50","117.50","119.50","+1.50","190",
"100/01/07","330,917","39,358,623","118.50","120.00","118.00","119.50"," 0.00","215",
"100/01/10","234,379","28,083,601","119.50","120.00","118.50","120.00","+0.50","185",
"100/01/11","297,803","35,979,163","119.50","122.00","118.50","122.00","+2.00","259",
"100/01/12","256,114","31,310,794","122.00","123.00","121.00","122.00"," 0.00","237",
"100/01/13","223,019","27,237,318","122.00","122.50","121.00","122.50","+0.50","194",
"100/01/14","302,168","36,865,328","122.50","122.50","121.50","122.00","-0.50","238",
"100/01/17","328,338","40,215,728","124.00","124.50","121.00","121.00","-1.00","243",
"100/01/18","266,441","32,580,580","120.50","123.00","120.00","122.50","+1.50","254",
"100/01/19","338,592","41,229,632","122.00","123.00","120.00","122.00","-0.50","292",
"100/01/20","318,056","38,352,108","122.00","122.00","119.00","119.00","-3.00","266",
"100/01/21","653,366","76,448,822","118.00","118.50","116.00","117.50","-1.50","502",
"100/01/24","429,206","50,317,497","117.50","119.00","116.00","116.50","-1.00","316",
"100/01/25","331,807","38,621,112","117.00","118.00","115.50","116.00","-0.50","291",
"100/01/26","267,378","31,024,348","117.00","117.00","115.50","115.50","-0.50","210",
"100/01/27","511,802","59,065,730","115.50","116.50","114.50","115.00","-0.50","387",
"100/01/28","714,058","81,258,080","113.00","115.50","112.00","113.50","-1.50","438",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

