"9909る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/09/01","1,767,811","212,281,131","116.00","123.00","116.00","122.00","+6.00","1,082",
" 99/09/02","1,381,954","165,026,499","122.00","123.50","118.00","120.00","-2.00","956",
" 99/09/03","345,264","40,658,624","120.00","120.00","117.00","117.50","-2.50","289",
" 99/09/06","733,893","88,514,813","118.00","121.50","118.00","119.50","+2.00","427",
" 99/09/07","208,795","24,759,407","119.00","120.50","117.00","118.50","-1.00","174",
" 99/09/08","598,032","71,727,808","118.00","121.50","117.00","120.00","+1.50","367",
" 99/09/09","1,458,222","179,617,528","121.00","125.00","120.00","125.00","+5.00","1,027",
" 99/09/10","911,779","110,031,480","126.00","126.00","118.00","120.00","-5.00","596",
" 99/09/13","791,453","94,438,860","120.00","120.00","118.00","120.00"," 0.00","542",
" 99/09/14","388,223","45,988,814","120.00","120.00","118.00","118.50","-1.50","305",
" 99/09/15","572,609","68,178,971","118.50","120.00","118.00","120.00","+1.50","419",
" 99/09/16","833,295","97,530,425","119.00","120.00","114.00","116.50","-3.50","513",
" 99/09/17","631,392","74,610,472","116.50","119.50","116.50","117.00","+0.50","474",
" 99/09/20","571,729","67,290,064","115.50","118.50","115.50","116.50","-0.50","199",
" 99/09/21","215,768","25,169,588","118.00","118.00","116.00","117.00","+0.50","176",
" 99/09/23","345,063","40,316,108","116.50","118.00","116.00","117.00"," 0.00","263",
" 99/09/24","340,392","39,985,557","117.00","118.00","116.00","118.00","+1.00","230",
" 99/09/27","346,756","40,882,452","118.00","119.00","117.00","118.00"," 0.00","283",
" 99/09/28","385,283","45,814,677","117.50","119.50","117.50","119.50","+1.50","275",
" 99/09/29","799,534","94,565,444","121.00","121.00","115.50","116.00","-3.50","649",
" 99/09/30","587,569","68,734,855","116.00","117.50","116.00","117.50","+1.50","385",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

