"10104る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/04/02","2,565,805","244,047,577","95.00","96.00","93.80","95.50","+0.90","1,707",
"101/04/03","10,169,600","917,373,997","95.70","96.10","88.90","88.90","-6.60","4,408",
"101/04/05","12,261,087","1,044,524,630","86.90","89.40","82.70","89.40","+0.50","5,368",
"101/04/06","7,407,374","681,868,019","89.80","93.20","89.80","92.30","+2.90","3,740",
"101/04/09","3,122,200","286,193,999","90.00","92.80","89.00","92.50","+0.20","2,085",
"101/04/10","3,326,020","307,199,040","94.20","94.30","91.30","91.60","-0.90","1,986",
"101/04/11","1,607,957","148,349,920","91.00","93.00","90.60","93.00","+1.40","1,101",
"101/04/12","2,826,784","266,177,521","93.10","95.00","92.00","94.80","+1.80","1,842",
"101/04/13","2,653,915","251,522,391","95.90","95.90","93.90","94.10","-0.70","1,661",
"101/04/16","1,472,527","139,174,038","94.00","95.30","93.30","93.90","-0.20","866",
"101/04/17","1,759,011","161,974,672","94.40","94.40","91.00","91.00","-2.90","1,099",
"101/04/18","5,669,004","502,603,954","92.00","92.50","86.80","88.10","-2.90","3,426",
"101/04/19","5,298,304","458,243,644","88.00","88.00","85.50","85.90","-2.20","3,149",
"101/04/20","3,890,567","334,112,462","85.00","87.50","84.60","85.50","-0.40","2,431",
"101/04/23","4,008,900","342,139,400","85.60","87.40","84.40","85.00","-0.50","2,420",
"101/04/24","4,003,505","345,181,086","85.20","87.50","84.60","87.50","+2.50","2,582",
"101/04/25","2,660,568","235,900,647","88.00","89.30","88.00","88.60","+1.10","1,707",
"101/04/26","6,399,750","582,860,300","90.00","93.20","89.20","90.00","+1.40","3,923",
"101/04/27","8,165,733","754,174,119","90.90","93.90","90.80","91.30","+1.30","4,456",
"101/04/30","1,726,715","157,153,236","90.80","91.90","90.00","91.80","+0.50","1,225",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

