"10408る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","5,906,412","356,491,773","61.90","62.00","59.10","59.10","-2.90","3,684",
"104/08/04","4,753,510","286,370,099","60.10","60.90","59.50","60.00","+0.90","2,916",
"104/08/05","2,233,115","137,329,030","60.90","61.90","60.90","61.50","+1.50","1,496",
"104/08/06","2,035,755","123,701,710","62.40","62.40","59.90","60.90","-0.60","1,258",
"104/08/07","1,906,993","115,827,869","60.50","61.30","59.90","61.00","+0.10","985",
"104/08/10","4,141,872","261,279,343","61.50","64.60","60.90","63.70","+2.70","2,448",
"104/08/11","4,016,700","246,650,160","62.30","62.30","60.50","60.80","X0.00","2,517",
"104/08/12","2,550,193","154,052,095","61.70","61.70","59.70","59.80","-1.00","1,616",
"104/08/13","1,800,253","108,571,381","60.30","61.20","59.60","60.50","+0.70","1,133",
"104/08/14","2,723,106","167,550,272","61.80","62.10","60.70","62.00","+1.50","2,095",
"104/08/17","1,803,325","109,773,325","62.00","62.00","60.10","60.20","-1.80","1,144",
"104/08/18","3,145,725","186,356,800","60.60","60.80","58.10","58.70","-1.50","2,043",
"104/08/19","3,868,981","218,854,926","58.90","58.90","55.20","55.70","-3.00","2,634",
"104/08/20","3,015,952","171,685,529","55.80","58.00","55.60","58.00","+2.30","2,084",
"104/08/21","2,661,660","149,199,122","56.40","57.20","55.10","55.10","-2.90","1,678",
"104/08/24","3,442,351","178,272,575","53.70","54.60","49.90","51.20","-3.90","2,067",
"104/08/25","3,541,585","185,448,975","50.60","53.90","50.20","53.90","+2.70","2,172",
"104/08/26","1,827,575","96,982,262","53.00","53.90","51.70","53.40","-0.50","1,144",
"104/08/27","3,004,598","162,886,308","55.00","55.20","53.20","53.50","+0.10","1,736",
"104/08/28","2,679,360","148,660,760","54.70","56.20","54.50","55.80","+2.30","1,851",
"104/08/31","2,613,750","148,503,000","56.00","58.00","55.60","58.00","+2.20","1,567",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

