"10007る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/07/01","6,084,449","729,107,151","118.00","122.00","117.50","119.50","+2.50","2,899",
"100/07/04","4,961,902","603,444,740","121.50","123.50","119.50","120.00","+0.50","2,764",
"100/07/05","8,245,996","1,017,286,996","121.00","127.00","117.00","126.00","+6.00","4,406",
"100/07/06","11,117,042","1,424,058,262","127.50","130.50","125.50","125.50","-0.50","5,039",
"100/07/07","7,395,743","899,976,530","127.50","127.50","117.50","120.50","-5.00","3,700",
"100/07/08","14,898,837","1,720,222,918","122.00","123.00","112.50","113.50","-7.00","7,589",
"100/07/11","5,744,263","652,116,375","113.50","115.50","110.50","115.50","+2.00","3,331",
"100/07/12","3,190,351","363,895,593","114.50","115.00","113.00","115.00","-0.50","1,824",
"100/07/13","8,110,538","901,854,332","116.00","116.50","107.00","107.00","-8.00","4,655",
"100/07/14","9,221,214","990,144,968","107.00","112.00","103.00","112.00","+5.00","5,407",
"100/07/15","4,434,031","493,593,941","109.50","113.50","109.00","111.00","-1.00","2,698",
"100/07/18","5,089,602","556,184,019","110.00","111.00","106.50","110.00","-1.00","2,928",
"100/07/19","8,262,483","940,758,011","109.00","117.00","108.00","117.00","+7.00","4,634",
"100/07/20","11,863,372","1,473,417,500","121.00","125.00","121.00","125.00","+8.00","4,742",
"100/07/21","5,709,546","712,605,704","125.00","126.00","123.50","124.00","-1.00","2,762",
"100/07/22","6,970,361","840,504,598","122.50","124.50","117.50","118.00","-6.00","3,743",
"100/07/25","5,994,204","710,350,560","117.50","120.00","115.50","115.50","-2.50","3,167",
"100/07/26","8,143,324","998,527,506","117.50","123.50","117.50","123.50","+8.00","3,654",
"100/07/27","14,580,367","1,880,122,843","125.50","131.50","125.50","129.00","+5.50","6,392",
"100/07/28","8,188,326","1,027,161,424","127.00","129.50","121.00","123.00","-6.00","4,717",
"100/07/29","6,152,871","740,237,294","123.00","125.00","117.50","119.00","-4.00","3,688",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

