"10402る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","180,000","5,736,900","32.30","32.30","31.65","31.80","-0.50","119",
"104/02/03","180,500","5,761,324","31.80","32.30","31.70","31.75","-0.05","118",
"104/02/04","112,000","3,570,600","32.00","32.05","31.75","31.75"," 0.00","84",
"104/02/05","99,066","3,105,932","31.00","31.50","31.00","31.30","-0.45","79",
"104/02/06","129,900","4,115,740","31.30","32.00","31.30","31.40","+0.10","85",
"104/02/09","147,150","4,585,540","31.50","31.60","31.00","31.00","-0.40","89",
"104/02/10","108,000","3,329,050","31.00","31.20","30.60","30.60","-0.40","82",
"104/02/11","62,800","1,936,759","30.75","31.00","30.65","30.95","+0.35","57",
"104/02/12","88,322","2,743,883","31.20","31.45","30.60","30.70","-0.25","67",
"104/02/13","119,999","3,647,469","30.70","30.90","30.20","30.35","-0.35","99",
"104/02/24","104,260","3,161,806","30.45","30.50","30.10","30.40","+0.05","70",
"104/02/25","58,200","1,771,350","30.35","30.60","30.30","30.60","+0.20","50",
"104/02/26","51,000","1,553,350","30.70","30.70","30.35","30.60"," 0.00","35",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

