"10309る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/09/01","130,050","5,505,780","42.30","42.65","42.10","42.10"," 0.00","98",
"103/09/02","147,027","6,101,136","42.10","42.20","41.25","41.30","-0.80","117",
"103/09/03","158,751","6,612,927","41.35","42.00","41.35","41.50","+0.20","120",
"103/09/04","140,000","5,749,550","41.30","41.50","40.65","40.85","-0.65","99",
"103/09/05","247,270","9,956,054","40.80","40.80","40.00","40.25","-0.60","185",
"103/09/09","123,270","5,035,339","40.50","41.00","40.50","40.95","+0.70","89",
"103/09/10","478,000","18,610,850","39.50","39.80","38.50","39.00","-1.95","329",
"103/09/11","187,000","7,272,050","39.00","39.30","38.20","39.00"," 0.00","134",
"103/09/12","151,400","5,830,900","39.00","39.30","38.20","38.50","-0.50","112",
"103/09/15","471,250","17,532,575","38.10","38.30","36.00","36.85","-1.65","287",
"103/09/16","836,307","29,394,329","36.50","36.50","34.30","35.20","-1.65","547",
"103/09/17","391,409","13,899,087","35.35","35.95","35.15","35.15","-0.05","275",
"103/09/18","460,000","16,617,150","35.20","36.80","35.20","36.40","+1.25","279",
"103/09/19","323,250","11,957,350","36.80","37.50","36.50","36.80","+0.40","229",
"103/09/22","239,175","8,589,635","36.60","36.70","35.60","35.95","-0.85","168",
"103/09/23","165,000","5,957,700","35.70","36.50","35.60","36.20","+0.25","118",
"103/09/24","96,000","3,465,650","36.10","36.30","35.90","36.10","-0.10","79",
"103/09/25","164,000","5,889,950","36.50","36.50","35.50","35.80","-0.30","93",
"103/09/26","148,000","5,223,150","35.50","35.50","35.05","35.05","-0.75","100",
"103/09/29","52,020","1,864,720","35.05","36.00","35.05","36.00","+0.95","41",
"103/09/30","194,018","6,998,958","36.00","36.80","35.00","36.50","+0.50","153",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

