"10306る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/06/03","456,520","23,962,740","53.10","53.40","51.90","52.00","-0.80","331",
"103/06/04","240,000","12,417,400","52.00","52.10","51.50","51.60","-0.40","178",
"103/06/05","519,000","26,418,000","51.70","51.90","50.30","50.70","-0.90","375",
"103/06/06","878,734","46,047,068","50.80","53.10","50.80","52.00","+1.30","646",
"103/06/09","258,400","13,466,640","52.80","52.80","51.30","52.30","+0.30","166",
"103/06/10","310,493","16,076,834","51.80","52.40","51.50","51.70","-0.60","209",
"103/06/11","290,079","14,938,283","51.80","52.00","51.20","51.20","-0.50","195",
"103/06/12","272,050","13,874,360","51.20","51.50","50.80","50.90","-0.30","179",
"103/06/13","371,005","19,137,661","50.70","52.50","50.70","51.80","+0.90","256",
"103/06/16","294,400","15,217,420","52.00","52.00","51.30","51.90","+0.10","180",
"103/06/17","384,330","19,877,859","51.90","52.10","51.30","51.60","-0.30","242",
"103/06/18","737,400","38,178,039","52.00","52.20","51.00","51.60"," 0.00","429",
"103/06/19","620,100","31,263,760","49.90","51.00","49.90","50.40","X0.00","403",
"103/06/20","291,230","14,743,892","50.80","51.20","50.30","50.30","-0.10","218",
"103/06/23","425,000","21,502,700","51.00","51.10","50.20","50.30"," 0.00","276",
"103/06/24","245,500","12,307,150","50.90","50.90","49.80","49.90","-0.40","175",
"103/06/25","265,285","13,163,150","49.80","49.90","49.50","49.60","-0.30","205",
"103/06/26","374,200","18,971,780","49.60","51.50","49.60","50.40","+0.80","273",
"103/06/27","139,000","6,965,500","49.60","50.80","49.60","50.10","-0.30","100",
"103/06/30","264,004","13,165,150","50.10","50.20","49.60","49.80","-0.30","171",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

