"10411る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","1,538,885","16,451,567","10.55","10.80","10.55","10.70","+0.10","522",
"104/11/03","3,839,942","41,147,077","10.70","10.85","10.65","10.70"," 0.00","916",
"104/11/04","4,886,020","52,444,250","10.80","10.85","10.70","10.70"," 0.00","1,373",
"104/11/05","5,224,653","56,741,131","10.75","10.95","10.70","10.90","+0.20","1,137",
"104/11/06","13,213,306","144,579,947","10.95","11.10","10.80","11.00","+0.10","2,606",
"104/11/09","3,948,384","42,305,279","11.00","11.00","10.60","10.60","-0.40","1,147",
"104/11/10","4,506,575","46,428,816","10.20","10.40","10.20","10.35","-0.25","1,306",
"104/11/11","7,323,914","74,529,084","10.35","10.40","10.00","10.05","-0.30","1,631",
"104/11/12","5,211,485","52,114,390","10.05","10.20","9.93","9.97","-0.08","1,527",
"104/11/13","4,323,170","42,646,217","9.90","10.00","9.75","9.76","-0.21","1,133",
"104/11/16","3,959,656","37,562,224","9.69","9.69","9.35","9.50","-0.26","1,262",
"104/11/17","3,951,005","38,224,768","9.63","9.82","9.57","9.58","+0.08","1,195",
"104/11/18","1,975,898","18,837,422","9.62","9.66","9.41","9.42","-0.16","879",
"104/11/19","8,436,691","83,023,823","9.50","9.98","9.50","9.83","+0.41","2,476",
"104/11/20","8,473,276","84,679,273","9.86","10.10","9.85","9.86","+0.03","1,686",
"104/11/23","2,246,696","22,083,119","9.90","9.95","9.78","9.80","-0.06","700",
"104/11/24","2,190,759","21,352,809","9.80","9.85","9.66","9.66","-0.14","732",
"104/11/25","8,105,607","79,803,294","9.68","9.93","9.67","9.67","+0.01","1,577",
"104/11/26","5,568,661","53,452,209","9.68","9.73","9.48","9.51","-0.16","1,980",
"104/11/27","2,545,864","24,265,194","9.60","9.61","9.49","9.49","-0.02","1,189",
"104/11/30","3,680,002","34,072,408","9.26","9.36","9.22","9.22","-0.27","1,267",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

