"10501る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","3,928,330","37,198,210","9.58","9.58","9.40","9.40","-0.21","1,161",
"105/01/05","4,254,525","39,970,257","9.41","9.45","9.28","9.38","-0.02","1,368",
"105/01/06","3,508,717","32,871,637","9.38","9.42","9.31","9.32","-0.06","998",
"105/01/07","5,112,522","46,731,844","9.21","9.30","9.00","9.11","-0.21","1,496",
"105/01/08","2,822,244","25,741,682","9.05","9.18","9.05","9.13","+0.02","543",
"105/01/11","5,297,121","46,592,414","9.05","9.05","8.72","8.72","-0.41","1,380",
"105/01/12","4,989,343","43,495,532","8.73","8.80","8.65","8.65","-0.07","939",
"105/01/13","3,073,601","26,671,538","8.70","8.74","8.60","8.66","+0.01","1,085",
"105/01/14","2,471,611","21,215,439","8.51","8.67","8.50","8.67","+0.01","693",
"105/01/15","3,307,784","29,085,313","8.82","8.87","8.74","8.75","+0.08","1,080",
"105/01/18","2,107,151","18,587,717","8.55","8.96","8.55","8.93","+0.18","668",
"105/01/19","2,127,719","19,272,964","8.99","9.13","8.94","9.13","+0.20","664",
"105/01/20","5,336,603","49,457,449","9.14","9.41","9.13","9.18","+0.05","1,535",
"105/01/21","4,679,023","43,287,450","9.18","9.38","9.05","9.37","+0.19","1,121",
"105/01/22","11,534,625","110,400,551","9.45","9.75","9.42","9.54","+0.17","2,447",
"105/01/25","3,472,313","33,239,910","9.59","9.64","9.42","9.60","+0.06","1,163",
"105/01/26","1,950,060","18,614,328","9.55","9.60","9.50","9.55","-0.05","691",
"105/01/27","3,521,912","33,911,721","9.60","9.71","9.51","9.53","-0.02","1,041",
"105/01/28","2,904,647","28,105,455","9.59","9.72","9.57","9.70","+0.17","851",
"105/01/29","3,352,390","32,899,893","9.70","9.88","9.67","9.84","+0.14","943",
"105/01/30","3,758,836","37,595,182","9.91","10.10","9.90","9.97","+0.13","914",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

