"10505る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","2,524,452","27,344,779","10.90","10.95","10.75","10.85","-0.05","598",
"105/05/04","6,725,216","74,049,262","10.85","11.15","10.80","11.00","+0.15","1,586",
"105/05/05","4,226,467","46,001,807","10.90","11.05","10.70","10.95","-0.05","1,032",
"105/05/06","2,782,700","30,450,357","11.00","11.05","10.85","10.95"," 0.00","720",
"105/05/09","1,898,831","20,690,360","11.00","11.00","10.80","10.85","-0.10","530",
"105/05/10","7,499,743","78,015,282","10.65","10.70","10.25","10.25","-0.60","1,852",
"105/05/11","5,101,368","54,163,793","10.55","10.75","10.50","10.65","+0.40","1,477",
"105/05/12","2,737,151","28,758,866","10.60","10.65","10.35","10.45","-0.20","688",
"105/05/13","5,770,408","60,205,719","10.45","10.60","10.30","10.35","-0.10","1,223",
"105/05/16","4,428,673","46,632,410","10.50","10.65","10.40","10.65","+0.30","960",
"105/05/17","3,938,340","41,680,131","10.65","10.70","10.50","10.55","-0.10","807",
"105/05/18","2,751,773","29,156,799","10.50","10.70","10.45","10.60","+0.05","635",
"105/05/19","1,788,211","18,808,551","10.60","10.65","10.45","10.50","-0.10","710",
"105/05/20","2,308,729","24,312,850","10.55","10.65","10.45","10.55","+0.05","696",
"105/05/23","3,906,125","41,934,286","10.55","10.85","10.50","10.80","+0.25","905",
"105/05/24","4,238,960","46,103,959","10.80","11.00","10.70","10.90","+0.10","1,313",
"105/05/25","6,796,338","75,802,327","11.10","11.35","11.05","11.05","+0.15","1,798",
"105/05/26","8,306,805","93,379,038","11.10","11.40","11.05","11.35","+0.30","1,779",
"105/05/27","7,778,005","89,074,798","11.45","11.60","11.35","11.45","+0.10","1,842",
"105/05/30","3,359,692","38,192,910","11.40","11.45","11.25","11.35","-0.10","796",
"105/05/31","4,953,321","56,126,504","11.50","11.50","11.25","11.25","-0.10","1,291",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

