"10104る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/04/02","1,704,709","12,116,339","7.18","7.18","7.06","7.10","-0.09","495",
"101/04/03","3,188,139","22,051,753","7.13","7.15","6.74","6.85","-0.25","764",
"101/04/05","1,892,056","12,592,386","6.65","6.74","6.58","6.67","-0.18","497",
"101/04/06","1,803,185","12,346,382","6.72","6.94","6.72","6.94","+0.27","562",
"101/04/09","945,634","6,439,146","6.81","6.87","6.75","6.82","-0.12","351",
"101/04/10","1,403,680","9,731,800","6.86","7.09","6.85","6.94","+0.12","376",
"101/04/11","626,651","4,325,873","6.93","6.93","6.88","6.90","-0.04","216",
"101/04/12","1,427,019","9,940,353","6.90","7.02","6.84","7.01","+0.11","393",
"101/04/13","1,552,967","11,086,921","7.10","7.18","7.07","7.13","+0.12","456",
"101/04/16","551,862","3,889,637","7.04","7.11","7.00","7.04","-0.09","180",
"101/04/17","677,025","4,678,034","7.04","7.04","6.86","6.87","-0.17","218",
"101/04/18","646,775","4,450,014","6.99","6.99","6.85","6.89","+0.02","225",
"101/04/19","389,855","2,679,978","6.85","6.90","6.81","6.89"," 0.00","145",
"101/04/20","575,340","3,905,712","6.81","6.85","6.72","6.76","-0.13","235",
"101/04/23","1,036,340","6,960,327","6.76","6.81","6.62","6.66","-0.10","206",
"101/04/24","631,090","4,213,202","6.61","6.73","6.61","6.65","-0.01","195",
"101/04/25","786,111","5,269,661","6.70","6.74","6.66","6.68","+0.03","274",
"101/04/26","985,554","6,611,349","6.73","6.75","6.68","6.68"," 0.00","221",
"101/04/27","987,416","6,560,684","6.61","6.73","6.60","6.61","-0.07","243",
"101/04/30","831,855","5,467,125","6.61","6.65","6.51","6.57","-0.04","226",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

