"10003る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/03/01","21,450,540","202,357,141","9.48","9.60","9.24","9.40"," 0.00","3,797",
"100/03/02","11,961,810","113,233,046","9.30","9.60","9.30","9.38","-0.02","2,770",
"100/03/03","8,859,526","83,150,001","9.48","9.50","9.31","9.37","-0.01","1,865",
"100/03/04","20,223,294","186,142,000","9.45","9.46","9.04","9.09","-0.28","4,178",
"100/03/07","17,507,658","158,330,118","9.09","9.24","8.90","9.07","-0.02","3,421",
"100/03/08","15,974,633","147,641,102","9.07","9.35","9.07","9.17","+0.10","3,066",
"100/03/09","6,401,074","58,878,422","9.30","9.30","9.14","9.14","-0.03","1,451",
"100/03/10","12,048,106","110,555,740","9.15","9.29","9.02","9.17","+0.03","2,816",
"100/03/11","9,011,554","82,038,671","9.06","9.22","9.01","9.11","-0.06","1,880",
"100/03/14","13,318,770","118,074,472","9.00","9.07","8.70","8.79","-0.32","2,694",
"100/03/15","17,694,349","148,970,214","8.79","8.89","8.18","8.18","-0.61","3,555",
"100/03/16","16,193,330","135,344,602","8.34","8.47","8.22","8.42","+0.24","3,348",
"100/03/17","8,685,588","72,190,284","8.29","8.45","8.18","8.29","-0.13","1,752",
"100/03/18","22,057,960","189,568,766","8.36","8.71","8.36","8.58","+0.29","4,200",
"100/03/21","8,902,363","76,894,970","8.60","8.73","8.50","8.65","+0.07","1,906",
"100/03/22","10,115,482","88,570,051","8.71","8.82","8.68","8.72","+0.07","2,072",
"100/03/23","4,334,851","37,849,580","8.72","8.77","8.71","8.72"," 0.00","1,018",
"100/03/24","5,336,976","47,084,349","8.75","8.90","8.73","8.81","+0.09","1,200",
"100/03/25","5,082,360","44,520,909","8.89","8.89","8.72","8.73","-0.08","1,154",
"100/03/28","4,762,447","40,717,543","8.73","8.73","8.49","8.51","-0.22","1,253",
"100/03/29","3,536,477","30,346,143","8.45","8.63","8.45","8.63","+0.12","1,011",
"100/03/30","3,403,672","29,552,556","8.63","8.73","8.60","8.69","+0.06","909",
"100/03/31","5,078,825","44,239,563","8.70","8.77","8.68","8.73","+0.04","898",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

