"10408る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","6,318,600","54,078,686","8.57","8.63","8.43","8.53","-0.03","1,974",
"104/08/04","6,283,660","54,104,725","8.61","8.70","8.50","8.55","+0.02","1,583",
"104/08/05","10,777,848","93,980,637","8.64","8.83","8.60","8.82","+0.27","2,325",
"104/08/06","8,476,885","74,373,161","8.86","8.89","8.62","8.65","-0.17","2,195",
"104/08/07","7,873,651","69,205,770","8.65","8.85","8.63","8.85","+0.20","1,989",
"104/08/10","24,832,324","224,271,484","8.87","9.17","8.85","9.04","+0.19","4,293",
"104/08/11","12,016,329","107,928,040","9.15","9.15","8.82","8.83","-0.21","3,208",
"104/08/12","7,954,378","70,305,379","8.85","8.94","8.75","8.82","-0.01","1,942",
"104/08/13","8,198,107","72,054,893","8.83","8.90","8.67","8.82"," 0.00","2,248",
"104/08/14","10,577,668","94,535,328","8.90","9.00","8.88","8.90","+0.08","2,109",
"104/08/17","4,884,292","43,156,460","8.98","8.98","8.76","8.76","-0.14","1,356",
"104/08/18","9,522,998","84,519,180","8.84","8.93","8.80","8.88","+0.12","3,134",
"104/08/19","13,765,566","119,754,141","8.92","8.96","8.54","8.56","-0.32","3,547",
"104/08/20","25,132,617","205,310,044","8.40","8.42","7.95","8.06","-0.50","4,929",
"104/08/21","13,932,031","108,620,679","7.95","7.95","7.68","7.69","-0.37","3,046",
"104/08/24","17,185,555","123,151,462","7.26","7.50","6.95","7.02","-0.67","3,685",
"104/08/25","12,280,156","91,001,343","6.96","7.67","6.96","7.55","+0.53","3,344",
"104/08/26","7,727,012","57,355,512","7.55","7.55","7.30","7.46","-0.09","2,473",
"104/08/27","11,377,146","84,223,062","7.46","7.47","7.34","7.39","-0.07","2,886",
"104/08/28","7,964,961","59,711,339","7.44","7.56","7.44","7.53","+0.14","2,204",
"104/08/31","5,591,654","41,636,440","7.52","7.52","7.40","7.50","-0.03","1,494",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

