"10311る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/11/03","14,344,193","113,943,075","7.90","8.00","7.90","7.93","+0.12","2,216",
"103/11/04","4,356,352","34,495,382","7.98","7.98","7.89","7.90","-0.03","786",
"103/11/05","2,663,313","20,966,817","7.90","7.91","7.86","7.86","-0.04","560",
"103/11/06","4,537,431","35,551,143","7.86","7.90","7.77","7.78","-0.08","573",
"103/11/07","3,210,615","25,264,452","7.80","7.92","7.80","7.89","+0.11","564",
"103/11/10","2,544,112","20,191,073","7.89","7.96","7.89","7.96","+0.07","569",
"103/11/11","2,817,119","22,348,736","7.96","7.98","7.90","7.92","-0.04","503",
"103/11/12","2,161,860","17,053,666","7.90","7.92","7.86","7.88","-0.04","386",
"103/11/13","1,882,592","14,895,566","7.89","7.94","7.88","7.92","+0.04","429",
"103/11/14","2,687,841","21,260,680","7.92","7.95","7.88","7.95","+0.03","469",
"103/11/17","4,153,628","32,235,678","7.88","7.90","7.71","7.72","-0.23","798",
"103/11/18","1,962,092","15,212,301","7.75","7.80","7.69","7.80","+0.08","430",
"103/11/19","2,317,031","18,033,303","7.80","7.82","7.72","7.75","-0.05","524",
"103/11/20","2,006,191","15,639,317","7.75","7.81","7.75","7.79","+0.04","471",
"103/11/21","975,454","7,593,689","7.79","7.80","7.77","7.78","-0.01","205",
"103/11/24","2,909,765","22,668,042","7.81","7.83","7.76","7.76","-0.02","540",
"103/11/25","1,787,199","13,848,486","7.78","7.79","7.73","7.73","-0.03","355",
"103/11/26","954,395","7,384,581","7.73","7.77","7.73","7.76","+0.03","301",
"103/11/27","822,238","6,376,669","7.73","7.78","7.73","7.75","-0.01","262",
"103/11/28","2,643,469","20,625,209","7.73","7.88","7.73","7.81","+0.06","513",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

