"10007る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/07/01","2,627,708","154,301,885","58.70","59.00","58.50","58.90","+0.60","1,101",
"100/07/04","8,653,919","523,622,459","59.50","61.20","59.30","61.20","+2.30","3,482",
"100/07/05","5,362,930","327,447,519","61.50","61.60","60.40","61.00","-0.20","2,234",
"100/07/06","7,833,732","483,434,452","61.20","62.20","61.00","61.00"," 0.00","3,151",
"100/07/07","5,622,698","338,782,296","60.80","61.00","59.70","60.00","-1.00","2,935",
"100/07/08","2,386,872","143,219,019","60.50","60.50","59.60","59.90","-0.10","1,134",
"100/07/11","9,562,342","536,137,774","58.00","58.00","55.80","55.80","-4.10","3,574",
"100/07/12","5,463,776","296,221,784","54.20","55.30","53.30","54.40","-1.40","2,329",
"100/07/13","2,308,630","126,607,479","54.40","55.30","54.30","54.90","+0.50","1,144",
"100/07/14","5,836,052","305,927,240","55.30","55.30","51.10","52.30","-2.60","2,555",
"100/07/15","2,882,478","153,990,648","51.80","54.50","51.70","54.50","+2.20","1,328",
"100/07/18","5,218,071","289,242,031","54.50","56.10","54.40","55.50","+1.00","1,889",
"100/07/19","3,266,150","167,841,971","51.70","51.90","50.80","51.10","X0.00","1,489",
"100/07/20","2,230,455","115,134,068","51.80","52.10","51.20","51.60","+0.50","1,008",
"100/07/21","1,570,756","80,653,674","51.60","51.80","51.10","51.30","-0.30","781",
"100/07/22","2,276,372","118,313,513","51.80","52.70","51.50","52.20","+0.90","1,109",
"100/07/25","1,677,864","87,781,628","52.20","52.90","52.00","52.00","-0.20","791",
"100/07/26","1,635,898","85,349,196","52.10","52.80","51.80","52.00"," 0.00","714",
"100/07/27","2,065,664","106,902,890","52.00","52.30","51.50","51.50","-0.50","987",
"100/07/28","2,270,567","115,760,817","50.60","51.50","50.50","51.00","-0.50","983",
"100/07/29","1,747,154","88,478,400","51.00","51.50","50.20","50.20","-0.80","837",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

