"10104る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/04/02","1,803,914","75,066,333","42.00","42.10","41.20","41.35","-0.60","992",
"101/04/03","5,156,875","208,237,029","41.70","41.70","39.65","39.90","-1.45","2,602",
"101/04/05","3,581,700","138,365,300","38.60","39.35","37.85","39.15","-0.75","1,888",
"101/04/06","2,823,870","113,864,043","39.50","40.85","39.50","40.75","+1.60","1,522",
"101/04/09","1,754,429","70,548,464","40.00","40.70","39.50","40.20","-0.55","898",
"101/04/10","2,226,152","90,165,013","40.50","40.85","40.00","40.20"," 0.00","1,179",
"101/04/11","1,462,286","58,545,226","39.70","40.35","39.70","40.05","-0.15","847",
"101/04/12","956,628","38,498,402","40.15","40.50","40.00","40.25","+0.20","544",
"101/04/13","2,048,234","83,635,430","40.50","41.10","40.50","40.75","+0.50","1,028",
"101/04/16","935,452","37,681,267","40.75","40.75","40.05","40.05","-0.70","572",
"101/04/17","1,835,970","72,843,111","40.30","40.30","39.30","39.30","-0.75","936",
"101/04/18","1,287,934","50,567,250","39.60","39.80","38.95","39.05","-0.25","731",
"101/04/19","1,478,057","57,265,823","39.05","39.05","38.25","38.85","-0.20","859",
"101/04/20","1,416,672","54,909,461","38.60","39.15","38.60","38.60","-0.25","754",
"101/04/23","1,836,573","70,047,523","38.60","38.65","37.90","38.10","-0.50","834",
"101/04/24","1,556,302","59,352,551","37.70","38.70","37.70","38.10"," 0.00","758",
"101/04/25","953,015","36,694,524","38.40","38.60","38.30","38.45","+0.35","580",
"101/04/26","1,096,205","42,086,695","38.70","38.75","38.10","38.10","-0.35","605",
"101/04/27","2,248,250","84,859,587","38.10","38.30","37.35","37.40","-0.70","1,137",
"101/04/30","7,250,616","254,982,032","37.40","37.40","34.80","34.80","-2.60","3,349",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

