"10001る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/01/03","1,291,814","67,223,336","52.50","52.70","51.70","52.00","-0.70","670",
"100/01/04","973,979","50,692,893","52.00","52.50","51.80","51.80","-0.20","551",
"100/01/05","1,469,587","75,324,762","51.50","52.30","50.80","50.90","-0.90","750",
"100/01/06","1,132,954","58,127,716","51.50","51.60","51.00","51.40","+0.50","571",
"100/01/07","1,781,311","90,282,823","51.40","51.60","50.20","50.70","-0.70","831",
"100/01/10","1,255,322","63,918,977","51.30","51.30","50.70","50.90","+0.20","582",
"100/01/11","1,570,142","81,650,233","51.00","52.50","50.80","52.10","+1.20","783",
"100/01/12","1,170,949","61,167,940","52.00","52.60","51.80","52.10"," 0.00","591",
"100/01/13","1,128,601","58,341,236","52.40","52.40","51.30","51.70","-0.40","661",
"100/01/14","1,090,178","55,999,298","51.60","51.80","51.00","51.40","-0.30","570",
"100/01/17","922,433","47,168,538","51.70","51.80","50.80","50.90","-0.50","520",
"100/01/18","859,205","43,945,303","50.80","51.40","50.80","51.00","+0.10","458",
"100/01/19","837,358","43,033,999","51.10","51.80","51.10","51.20","+0.20","437",
"100/01/20","626,404","32,198,104","51.50","51.60","51.20","51.20"," 0.00","364",
"100/01/21","3,765,779","199,778,598","51.50","53.80","51.00","53.70","+2.50","1,919",
"100/01/24","2,373,895","127,144,384","53.90","54.80","52.30","52.40","-1.30","1,103",
"100/01/25","1,366,723","71,388,899","52.60","53.00","51.70","51.80","-0.60","641",
"100/01/26","1,812,308","95,381,461","52.00","53.20","51.80","52.30","+0.50","803",
"100/01/27","755,213","39,413,521","52.10","52.60","52.00","52.00","-0.30","444",
"100/01/28","1,197,102","61,919,925","52.00","52.30","51.50","51.50","-0.50","636",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

