"10301る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/01/02","6,782,542","133,027,517","18.90","20.00","18.75","19.45","+0.55","2,355",
"103/01/03","2,051,822","39,482,423","19.45","19.45","19.15","19.20","-0.25","831",
"103/01/06","1,654,478","31,652,803","19.20","19.40","18.95","19.00","-0.20","695",
"103/01/07","6,488,464","129,542,923","19.00","20.25","19.00","20.00","+1.00","2,304",
"103/01/08","3,694,170","73,328,513","20.20","20.25","19.60","19.80","-0.20","1,434",
"103/01/09","2,338,350","46,384,721","19.70","20.20","19.50","19.60","-0.20","926",
"103/01/10","2,022,854","40,065,490","19.60","20.10","19.60","19.60"," 0.00","728",
"103/01/13","2,088,725","40,681,499","19.90","19.95","19.20","19.25","-0.35","698",
"103/01/14","1,174,036","22,494,183","19.20","19.35","19.05","19.20","-0.05","441",
"103/01/15","7,388,515","146,841,693","19.30","20.25","19.25","20.20","+1.00","2,097",
"103/01/16","13,224,115","273,940,799","20.60","21.05","20.40","20.55","+0.35","4,006",
"103/01/17","2,915,434","59,234,565","20.55","20.60","20.10","20.15","-0.40","1,082",
"103/01/20","2,095,861","42,347,879","20.20","20.45","20.05","20.30","+0.15","879",
"103/01/21","3,399,428","69,108,585","20.25","20.60","20.15","20.60","+0.30","953",
"103/01/22","7,902,522","165,605,524","20.65","21.30","20.60","20.60"," 0.00","2,503",
"103/01/23","2,037,109","41,461,698","20.65","20.75","20.20","20.20","-0.40","849",
"103/01/24","1,476,481","29,472,040","20.20","20.20","19.80","19.85","-0.35","670",
"103/01/27","1,565,143","30,505,215","19.60","19.75","19.35","19.35","-0.50","569",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

