"10110る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/10/01","209,499","2,548,883","12.15","12.25","12.10","12.20","+0.10","114",
"101/10/02","378,654","4,680,508","12.30","12.50","12.30","12.30","+0.10","181",
"101/10/03","177,026","2,135,809","12.05","12.15","12.00","12.15","-0.15","91",
"101/10/04","282,381","3,376,849","12.10","12.10","11.90","11.95","-0.20","124",
"101/10/05","102,664","1,221,498","11.95","12.00","11.85","11.95"," 0.00","60",
"101/10/08","327,849","3,972,392","11.95","12.30","11.95","12.00","+0.05","166",
"101/10/09","180,348","2,163,441","12.00","12.10","11.95","12.00"," 0.00","98",
"101/10/11","302,815","3,554,122","11.90","11.90","11.60","11.60","-0.40","165",
"101/10/12","91,322","1,069,665","11.50","11.80","11.50","11.75","+0.15","57",
"101/10/15","52,313","606,527","11.75","11.75","11.55","11.60","-0.15","44",
"101/10/16","149,143","1,735,555","11.60","11.75","11.60","11.60"," 0.00","49",
"101/10/17","90,145","1,051,073","11.60","11.75","11.60","11.60"," 0.00","44",
"101/10/18","103,080","1,193,774","11.65","11.65","11.50","11.65","+0.05","56",
"101/10/19","94,225","1,086,244","11.60","11.65","11.50","11.55","-0.10","49",
"101/10/22","169,056","1,909,878","11.40","11.40","11.20","11.25","-0.30","92",
"101/10/23","179,308","2,020,541","11.25","11.35","11.20","11.20","-0.05","99",
"101/10/24","126,553","1,413,790","11.15","11.25","11.05","11.15","-0.05","91",
"101/10/25","152,930","1,712,718","11.15","11.35","11.10","11.10","-0.05","78",
"101/10/26","345,543","3,701,400","11.10","11.15","10.40","10.40","-0.70","140",
"101/10/29","242,392","2,506,913","10.40","10.45","10.20","10.25","-0.15","102",
"101/10/30","221,205","2,291,177","10.20","10.50","10.20","10.40","+0.15","90",
"101/10/31","163,334","1,709,456","10.40","10.55","10.40","10.40"," 0.00","51",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

