"10407る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","1,210,200","23,052,939","19.30","19.30","18.80","19.25","-0.10","558",
"104/07/02","1,878,900","36,614,150","19.25","19.70","19.05","19.55","+0.30","910",
"104/07/03","963,062","18,645,008","19.50","19.60","19.20","19.60","+0.05","503",
"104/07/06","1,940,063","37,557,897","19.35","19.80","19.00","19.00","-0.60","699",
"104/07/07","1,648,035","31,804,867","19.05","19.55","19.05","19.15","+0.15","632",
"104/07/08","1,163,339","21,718,786","19.20","19.25","18.35","18.55","-0.60","647",
"104/07/09","852,211","15,430,091","18.20","18.65","17.30","18.45","-0.10","395",
"104/07/13","1,153,514","21,838,512","18.75","19.15","18.70","18.80","+0.35","472",
"104/07/14","1,477,340","28,316,560","19.10","19.45","18.90","19.05","+0.25","564",
"104/07/15","528,181","10,015,510","19.15","19.20","18.85","18.85","-0.20","279",
"104/07/16","716,951","13,789,905","19.25","19.35","19.05","19.35","+0.50","360",
"104/07/17","418,880","8,051,750","19.45","19.45","19.05","19.30","-0.05","235",
"104/07/20","414,827","7,922,820","19.30","19.35","19.00","19.00","-0.30","185",
"104/07/21","353,110","6,694,129","19.00","19.10","18.85","19.00"," 0.00","189",
"104/07/22","405,009","7,657,918","19.00","19.10","18.80","18.90","-0.10","182",
"104/07/23","450,207","8,401,829","18.85","19.00","18.40","18.55","-0.35","227",
"104/07/24","570,276","10,608,200","18.55","18.95","18.30","18.95","+0.40","280",
"104/07/27","1,224,300","22,698,895","18.90","18.90","18.00","18.75","-0.20","589",
"104/07/28","1,632,010","30,497,239","18.55","19.05","18.35","18.80","+0.05","718",
"104/07/29","943,291","17,963,841","19.00","19.25","18.75","19.10","+0.30","466",
"104/07/30","1,072,856","20,610,447","19.20","19.30","19.10","19.30","+0.20","551",
"104/07/31","1,778,186","34,337,858","19.35","19.45","19.15","19.45","+0.15","804",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

