"10403る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","1,032,349","22,937,928","22.55","22.60","22.05","22.10","-0.35","502",
"104/03/03","1,469,009","32,052,540","22.35","22.35","21.50","21.60","-0.50","639",
"104/03/04","1,016,761","22,005,547","21.50","21.90","21.50","21.55","-0.05","524",
"104/03/05","3,950,387","87,502,989","21.55","22.55","21.45","22.45","+0.90","1,566",
"104/03/06","1,313,120","29,190,504","22.45","22.45","22.10","22.25","-0.20","593",
"104/03/09","1,474,069","32,530,673","22.10","22.20","21.95","22.10","-0.15","600",
"104/03/10","1,271,922","28,093,892","22.00","22.30","21.95","21.95","-0.15","497",
"104/03/11","1,324,446","29,031,136","21.70","22.10","21.65","22.00","+0.05","617",
"104/03/12","1,280,117","28,337,974","22.20","22.35","21.95","22.10","+0.10","539",
"104/03/13","961,372","21,182,044","22.10","22.30","21.90","21.95","-0.15","433",
"104/03/16","840,856","18,484,755","22.15","22.15","21.90","21.90","-0.05","360",
"104/03/17","710,099","15,516,892","21.90","22.00","21.75","21.75","-0.15","305",
"104/03/18","1,615,338","34,866,931","21.75","21.80","21.35","21.40","-0.35","677",
"104/03/19","1,966,353","41,645,931","21.60","21.60","20.85","21.15","-0.25","807",
"104/03/20","1,007,418","21,267,152","21.15","21.35","21.00","21.00","-0.15","470",
"104/03/23","590,196","12,481,566","21.00","21.25","21.00","21.10","+0.10","287",
"104/03/24","1,047,079","21,896,445","21.00","21.15","20.80","21.00","-0.10","475",
"104/03/25","651,692","13,675,371","21.00","21.20","20.85","20.85","-0.15","347",
"104/03/26","2,338,355","49,600,857","20.80","21.45","20.70","21.20","+0.35","790",
"104/03/27","678,623","14,267,334","21.20","21.20","20.90","20.90","-0.30","350",
"104/03/30","569,531","11,880,416","20.90","21.05","20.75","20.80","-0.10","287",
"104/03/31","943,570","19,747,453","21.00","21.10","20.80","20.85","+0.05","391",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

