"10105る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/05/02","413,439","5,137,585","12.30","12.60","12.25","12.55","+0.25","183",
"101/05/03","113,778","1,426,683","12.55","12.60","12.45","12.55"," 0.00","46",
"101/05/04","351,480","4,522,762","12.60","13.10","12.60","12.80","+0.25","195",
"101/05/07","192,310","2,391,476","12.60","12.60","12.25","12.45","-0.35","108",
"101/05/08","133,260","1,656,472","12.30","12.60","12.30","12.45"," 0.00","55",
"101/05/09","95,162","1,169,376","12.30","12.40","12.25","12.30","-0.15","49",
"101/05/10","59,300","732,140","12.40","12.40","12.30","12.30"," 0.00","28",
"101/05/11","75,800","927,209","12.30","12.30","12.20","12.20","-0.10","54",
"101/05/14","97,790","1,179,957","12.20","12.30","11.95","12.10","-0.10","43",
"101/05/15","104,866","1,252,116","11.95","12.00","11.90","11.90","-0.20","61",
"101/05/16","320,943","3,771,184","12.00","12.05","11.50","11.60","-0.30","160",
"101/05/17","83,929","986,410","11.75","11.95","11.60","11.85","+0.25","64",
"101/05/18","302,232","3,453,820","11.75","11.75","11.20","11.25","-0.60","120",
"101/05/21","194,296","2,186,848","11.20","11.40","11.10","11.15","-0.10","82",
"101/05/22","144,663","1,630,824","11.30","11.35","11.15","11.30","+0.15","69",
"101/05/23","291,915","3,221,721","11.20","11.20","10.90","11.00","-0.30","118",
"101/05/24","298,793","3,265,690","10.90","11.10","10.80","11.00"," 0.00","108",
"101/05/25","78,481","864,591","11.05","11.10","10.90","11.00"," 0.00","26",
"101/05/28","90,481","1,004,513","11.15","11.15","11.00","11.05","+0.05","27",
"101/05/29","396,377","4,565,772","11.20","11.80","11.20","11.70","+0.65","152",
"101/05/30","127,533","1,478,685","11.75","11.75","11.50","11.70"," 0.00","77",
"101/05/31","223,557","2,600,161","11.65","11.95","11.35","11.95","+0.25","103",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

