"10101る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/01/02","92,375","1,075,466","11.90","11.90","11.60","11.65","-0.15","50",
"101/01/03","220,775","2,633,205","11.65","12.00","11.65","11.95","+0.30","106",
"101/01/04","120,640","1,430,536","12.00","12.05","11.75","11.80","-0.15","78",
"101/01/05","119,246","1,409,523","11.80","11.90","11.75","11.80"," 0.00","56",
"101/01/06","129,626","1,524,565","11.80","11.85","11.70","11.85","+0.05","97",
"101/01/09","226,866","2,660,880","11.70","11.80","11.65","11.70","-0.15","55",
"101/01/10","190,539","2,228,543","11.70","11.75","11.65","11.70"," 0.00","98",
"101/01/11","159,754","1,873,141","11.70","11.85","11.65","11.65","-0.05","84",
"101/01/12","190,604","2,217,993","11.65","11.80","11.60","11.60","-0.05","85",
"101/01/13","202,647","2,327,625","11.60","11.65","11.40","11.40","-0.20","96",
"101/01/16","393,880","4,446,103","11.60","11.60","11.20","11.20","-0.20","168",
"101/01/17","195,958","2,243,218","11.30","11.55","11.30","11.55","+0.35","105",
"101/01/18","413,437","4,771,063","11.55","11.70","11.50","11.70","+0.15","152",
"101/01/30","234,045","2,759,711","11.95","11.95","11.65","11.75","+0.05","138",
"101/01/31","514,637","6,111,326","11.75","12.00","11.70","11.90","+0.15","184",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

