"10505る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","1,085,273","209,625,008","194.00","198.50","191.50","197.00","+3.00","406",
"105/05/04","767,411","144,850,357","198.00","198.00","186.00","186.50","-10.50","622",
"105/05/05","772,747","143,086,948","187.00","188.50","184.00","184.00","-2.50","633",
"105/05/06","852,574","159,473,198","183.00","191.00","183.00","186.00","+2.00","711",
"105/05/09","581,218","108,074,830","186.00","189.00","184.00","185.00","-1.00","458",
"105/05/10","585,837","106,012,834","181.50","182.50","180.00","181.50","-3.50","389",
"105/05/11","518,834","93,239,120","181.50","182.00","178.00","178.50","-3.00","471",
"105/05/12","377,641","68,091,418","178.00","182.50","177.50","178.50"," 0.00","329",
"105/05/13","978,053","174,510,487","178.50","181.50","173.50","180.50","+2.00","622",
"105/05/16","489,171","88,547,707","181.00","182.50","179.50","181.00","+0.50","426",
"105/05/17","648,113","117,790,509","180.50","184.50","180.00","181.50","+0.50","524",
"105/05/18","363,261","65,298,370","180.00","181.00","178.50","180.00","-1.50","304",
"105/05/19","493,201","87,851,180","178.00","180.00","177.00","179.50","-0.50","462",
"105/05/20","203,095","36,407,005","178.00","180.50","178.00","179.00","-0.50","182",
"105/05/23","535,193","97,635,819","179.00","185.00","177.00","184.50","+5.50","438",
"105/05/24","211,999","38,814,819","181.50","185.00","181.50","182.50","-2.00","205",
"105/05/25","433,320","80,147,357","181.50","186.50","181.50","185.50","+3.00","357",
"105/05/26","444,939","82,978,215","185.50","189.00","185.00","186.00","+0.50","347",
"105/05/27","296,120","55,426,879","187.50","188.50","186.50","186.50","+0.50","250",
"105/05/30","525,988","100,119,711","186.50","194.50","184.50","192.00","+5.50","409",
"105/05/31","660,644","128,100,702","192.00","194.50","191.00","194.50","+2.50","295",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

