"10003る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/03/01","698,518","80,191,070","112.00","116.00","112.00","116.00","+4.50","491",
"100/03/02","628,049","71,594,488","114.00","116.00","113.00","113.00","-3.00","481",
"100/03/03","378,504","42,634,948","113.00","113.50","111.50","113.00"," 0.00","340",
"100/03/04","246,758","28,040,530","113.50","115.00","112.50","115.00","+2.00","163",
"100/03/07","102,243","11,728,702","115.00","115.00","113.50","114.50","-0.50","96",
"100/03/08","394,850","45,740,750","115.00","117.00","115.00","116.00","+1.50","191",
"100/03/09","403,740","46,928,967","117.00","117.50","115.50","116.00"," 0.00","200",
"100/03/10","127,507","14,745,805","117.00","117.00","115.00","115.50","-0.50","103",
"100/03/11","510,505","58,266,625","115.00","115.00","113.50","114.00","-1.50","195",
"100/03/14","864,997","99,903,148","115.00","119.00","113.00","117.00","+3.00","423",
"100/03/15","447,859","51,849,644","118.00","118.00","110.50","116.50","-0.50","354",
"100/03/16","414,339","49,243,163","120.00","120.00","117.00","118.00","+1.50","328",
"100/03/17","268,050","31,109,800","116.00","117.50","115.00","116.50","-1.50","229",
"100/03/18","253,337","29,100,918","116.00","116.50","114.00","114.50","-2.00","223",
"100/03/21","153,391","17,440,183","114.50","115.00","113.00","113.50","-1.00","140",
"100/03/22","392,243","44,607,959","113.50","115.00","113.00","113.00","-0.50","311",
"100/03/23","206,361","23,637,654","114.00","115.00","112.50","115.00","+2.00","184",
"100/03/24","743,897","87,380,846","115.00","119.00","114.50","118.50","+3.50","461",
"100/03/25","441,372","52,501,707","118.50","120.00","118.00","118.50"," 0.00","314",
"100/03/28","489,913","57,732,734","117.50","119.50","116.00","119.00","+0.50","279",
"100/03/29","460,944","54,685,948","118.00","119.50","117.50","117.50","-1.50","315",
"100/03/30","602,415","71,078,345","119.50","119.50","116.50","117.50"," 0.00","298",
"100/03/31","273,957","32,554,902","118.50","119.50","117.50","119.50","+2.00","170",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

