"10101る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/01/02","90,540","10,439,600","117.00","117.00","113.50","115.50","-1.50","82",
"101/01/03","152,897","17,870,552","116.00","117.00","116.00","117.00","+1.50","142",
"101/01/04","87,037","10,150,809","117.00","117.00","116.00","117.00"," 0.00","81",
"101/01/05","179,713","20,934,708","117.00","117.00","116.00","117.00"," 0.00","158",
"101/01/06","439,419","51,312,023","116.00","118.00","116.00","118.00","+1.00","307",
"101/01/09","187,236","22,050,728","118.00","118.00","116.50","118.00"," 0.00","172",
"101/01/10","731,348","87,343,412","118.00","120.00","117.00","120.00","+2.00","599",
"101/01/11","302,333","35,528,461","119.00","120.00","116.50","118.50","-1.50","288",
"101/01/12","485,536","57,497,248","119.00","119.50","117.50","118.50"," 0.00","399",
"101/01/13","549,273","65,514,987","119.50","121.00","117.50","120.00","+1.50","459",
"101/01/16","189,444","22,462,392","120.00","120.00","117.50","118.50","-1.50","156",
"101/01/17","584,724","70,079,656","119.00","120.50","118.50","120.00","+1.50","341",
"101/01/18","626,535","74,667,665","117.50","120.00","117.00","119.50","-0.50","396",
"101/01/30","1,335,932","166,106,568","125.00","127.00","120.50","125.00","+5.50","660",
"101/01/31","1,038,335","127,678,706","125.00","126.00","120.00","125.00"," 0.00","713",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

