"10507る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","455,000","14,490,750","32.00","32.10","31.65","31.95","-0.15","239",
"105/07/04","415,500","13,358,799","32.40","32.45","31.80","32.00","+0.05","227",
"105/07/05","263,300","8,405,090","32.00","32.05","31.75","32.00"," 0.00","176",
"105/07/06","387,000","12,263,850","32.00","32.00","31.50","31.70","-0.30","227",
"105/07/07","661,850","21,419,000","32.10","32.70","32.10","32.20","+0.50","362",
"105/07/11","1,936,124","63,946,690","32.60","33.60","32.40","33.60","+1.40","973",
"105/07/12","1,554,126","51,990,214","34.00","34.00","33.00","33.30","-0.30","683",
"105/07/13","1,215,900","40,820,044","33.40","33.80","33.40","33.70","+0.40","540",
"105/07/14","979,093","33,007,379","33.70","33.90","33.55","33.65","-0.05","446",
"105/07/15","1,492,577","50,563,678","33.90","34.40","33.50","33.50","-0.15","677",
"105/07/18","909,250","30,497,424","33.75","33.80","33.30","33.50"," 0.00","397",
"105/07/19","1,468,358","49,854,436","33.60","34.20","33.40","34.00","+0.50","690",
"105/07/20","1,724,184","59,382,861","34.00","34.80","33.65","34.50","+0.50","835",
"105/07/21","1,238,060","42,444,948","34.50","34.80","33.90","34.15","-0.35","617",
"105/07/22","770,000","26,385,850","34.20","34.55","34.05","34.10","-0.05","346",
"105/07/25","2,571,351","89,100,185","34.50","35.20","33.75","35.00","+0.90","1,112",
"105/07/26","3,888,800","135,904,600","35.20","35.30","34.35","34.95","-0.05","1,762",
"105/07/27","3,154,201","111,240,464","35.25","35.50","35.00","35.30","+0.35","1,442",
"105/07/28","9,478,552","348,677,744","37.35","37.65","35.80","36.25","+0.95","4,556",
"105/07/29","3,563,398","129,828,745","36.55","36.70","36.15","36.70","+0.45","1,774",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

