"10504る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","885,160","29,290,162","32.45","33.40","32.45","33.15","+0.35","555",
"105/04/06","392,600","12,967,990","33.20","33.30","32.70","33.20","+0.05","281",
"105/04/07","501,100","16,467,655","33.30","33.30","32.65","32.75","-0.45","330",
"105/04/08","1,798,497","60,313,923","32.70","34.10","32.25","33.80","+1.05","1,018",
"105/04/11","2,159,031","73,443,204","34.30","34.30","33.70","34.00","+0.20","1,016",
"105/04/12","1,668,101","55,982,363","33.80","34.25","32.80","33.00","-1.00","995",
"105/04/13","2,525,087","82,064,608","33.30","33.35","32.15","32.25","-0.75","1,619",
"105/04/14","995,020","32,452,657","32.25","33.10","32.15","32.95","+0.70","613",
"105/04/15","750,074","24,655,502","33.05","33.10","32.65","32.75","-0.20","408",
"105/04/18","796,170","26,267,276","32.60","33.35","32.30","32.80","+0.05","513",
"105/04/19","1,305,800","43,268,189","33.00","33.50","32.75","33.05","+0.25","769",
"105/04/20","8,662,000","299,270,900","33.50","35.35","33.40","33.60","+0.55","4,564",
"105/04/21","3,080,215","103,556,737","34.20","34.25","33.00","33.25","-0.35","1,670",
"105/04/22","2,645,334","85,677,502","33.15","33.40","31.65","32.00","-1.25","1,643",
"105/04/25","2,370,300","73,052,200","31.90","31.90","30.35","30.60","-1.40","1,381",
"105/04/26","755,000","23,326,150","30.85","31.10","30.55","31.00","+0.40","539",
"105/04/27","776,144","24,121,364","31.00","31.55","30.70","30.70","-0.30","526",
"105/04/28","862,000","26,329,600","30.90","31.20","30.40","30.50","-0.20","493",
"105/04/29","1,011,376","30,303,580","30.30","30.30","29.80","30.00","-0.50","610",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

