"10404る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","339,455","9,729,457","28.85","28.95","28.50","28.60","-0.25","230",
"104/04/02","587,000","16,838,850","28.80","29.00","28.45","28.70","+0.10","284",
"104/04/07","579,000","16,957,750","29.00","29.40","29.00","29.30","+0.60","321",
"104/04/08","796,033","23,638,343","29.35","29.95","29.35","29.85","+0.55","348",
"104/04/09","1,960,000","59,463,800","29.95","30.60","29.95","30.60","+0.75","937",
"104/04/10","2,322,377","70,417,840","30.85","30.85","29.60","29.95","-0.65","1,103",
"104/04/13","418,100","12,504,344","29.95","30.10","29.75","30.00","+0.05","208",
"104/04/14","1,308,026","39,507,085","29.95","30.40","29.95","30.30","+0.30","563",
"104/04/15","500,329","14,898,121","30.30","30.30","29.50","29.50","-0.80","353",
"104/04/16","478,001","14,101,579","29.55","29.70","29.35","29.35","-0.15","287",
"104/04/17","750,033","21,850,507","29.50","29.50","28.90","28.95","-0.40","359",
"104/04/20","257,000","7,413,850","28.60","29.10","28.60","28.80","-0.15","152",
"104/04/21","492,000","14,052,100","29.00","29.05","28.40","28.45","-0.35","295",
"104/04/22","251,000","7,191,250","28.45","28.80","28.45","28.75","+0.30","146",
"104/04/23","1,173,000","34,066,350","28.80","29.45","28.70","29.45","+0.70","459",
"104/04/24","2,121,500","62,973,625","29.60","29.90","29.50","29.50","+0.05","1,019",
"104/04/27","464,001","13,571,679","29.50","29.50","29.10","29.20","-0.30","253",
"104/04/28","362,000","10,574,650","29.20","29.35","29.15","29.15","-0.05","195",
"104/04/29","312,275","9,067,583","29.15","29.35","28.80","28.90","-0.25","242",
"104/04/30","1,148,791","34,096,088","29.20","30.20","28.90","30.20","+1.30","664",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

