"10104る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/04/02","981,017","32,920,811","34.30","34.55","33.10","33.15","-1.15","586",
"101/04/03","1,923,351","60,596,394","33.50","33.70","30.85","30.85","-2.30","1,051",
"101/04/05","2,307,707","67,651,339","29.70","30.20","28.70","29.50","-1.35","1,120",
"101/04/06","2,394,130","73,485,101","29.70","31.30","29.70","31.15","+1.65","1,284",
"101/04/09","1,266,250","38,686,400","30.00","31.15","29.70","31.15"," 0.00","747",
"101/04/10","2,296,201","73,570,452","31.80","32.70","31.10","31.60","+0.45","1,320",
"101/04/11","1,210,100","37,661,474","30.70","31.55","30.60","31.55","-0.05","646",
"101/04/12","2,256,000","72,567,600","32.15","32.85","31.35","31.95","+0.40","1,245",
"101/04/13","1,812,550","58,565,971","32.50","32.90","31.85","31.90","-0.05","1,015",
"101/04/16","946,100","29,532,629","31.70","31.70","30.80","30.90","-1.00","542",
"101/04/17","1,339,999","40,314,817","31.20","31.40","29.00","29.60","-1.30","818",
"101/04/18","1,108,345","33,283,900","30.00","30.35","29.75","30.00","+0.40","601",
"101/04/19","818,001","24,249,331","30.30","30.30","29.20","29.70","-0.30","434",
"101/04/20","987,000","28,850,800","29.70","29.85","28.65","28.65","-1.05","492",
"101/04/23","1,150,030","33,249,113","29.00","29.50","28.50","28.75","+0.10","658",
"101/04/24","4,128,319","124,979,498","29.20","30.75","29.20","30.40","+1.65","1,717",
"101/04/25","5,755,144","181,685,342","30.70","32.50","30.50","32.05","+1.65","2,763",
"101/04/26","5,904,185","195,500,280","32.90","33.80","32.50","32.60","+0.55","3,013",
"101/04/27","2,227,554","72,073,782","33.45","33.45","31.75","32.30","-0.30","1,234",
"101/04/30","1,413,000","45,607,400","32.10","32.75","31.80","32.35","+0.05","756",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

