"10202る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/02/01","1,955,480","72,082,572","37.20","37.40","36.20","36.20","-0.60","928",
"102/02/04","1,595,100","57,415,774","36.20","36.45","35.60","35.70","-0.50","707",
"102/02/05","490,000","17,399,500","35.40","35.85","35.25","35.70"," 0.00","295",
"102/02/06","843,740","29,825,859","36.20","36.20","34.65","34.90","-0.80","526",
"102/02/18","604,341","21,126,348","35.30","35.40","34.70","34.70","-0.20","315",
"102/02/19","1,367,375","46,729,640","34.50","34.95","33.80","34.15","-0.55","769",
"102/02/20","708,761","24,239,499","34.50","34.50","34.00","34.30","+0.15","383",
"102/02/21","641,779","21,791,150","34.30","34.30","33.70","34.00","-0.30","377",
"102/02/22","1,129,100","38,834,169","33.95","34.70","33.85","34.60","+0.60","637",
"102/02/23","584,000","20,211,600","34.85","34.85","34.10","34.70","+0.10","320",
"102/02/25","2,410,350","85,692,764","34.90","36.10","34.60","35.55","+0.85","1,260",
"102/02/26","747,216","26,117,407","35.10","35.35","34.55","34.55","-1.00","464",
"102/02/27","866,629","30,197,906","34.80","35.20","34.20","34.95","+0.40","525",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

