"10111る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/11/01","4,787,526","33,963,137","7.14","7.21","7.01","7.21","+0.07","1,186",
"101/11/02","9,220,327","68,408,147","7.27","7.53","7.23","7.38","+0.17","2,261",
"101/11/05","3,139,335","23,086,754","7.37","7.44","7.27","7.28","-0.10","814",
"101/11/06","2,304,560","16,839,362","7.35","7.35","7.27","7.35","+0.07","664",
"101/11/07","4,390,285","32,490,838","7.33","7.48","7.32","7.43","+0.08","1,083",
"101/11/08","2,529,483","18,518,841","7.30","7.36","7.29","7.33","-0.10","672",
"101/11/09","4,102,267","30,291,766","7.30","7.43","7.26","7.41","+0.08","1,124",
"101/11/12","8,720,775","66,039,127","7.47","7.65","7.43","7.54","+0.13","1,939",
"101/11/13","3,863,053","28,685,213","7.55","7.56","7.36","7.38","-0.16","1,002",
"101/11/14","3,381,999","24,865,765","7.40","7.43","7.31","7.31","-0.07","919",
"101/11/15","2,950,818","21,432,037","7.25","7.31","7.20","7.26","-0.05","694",
"101/11/16","3,107,023","22,637,384","7.26","7.34","7.24","7.26"," 0.00","827",
"101/11/19","3,052,554","21,933,366","7.31","7.32","7.10","7.12","-0.14","847",
"101/11/20","3,410,453","24,345,372","7.18","7.22","7.08","7.10","-0.02","897",
"101/11/21","4,610,798","32,413,683","7.16","7.17","6.92","6.97","-0.13","1,107",
"101/11/22","3,742,599","26,542,056","7.00","7.17","7.00","7.07","+0.10","825",
"101/11/23","7,277,808","52,640,518","7.15","7.32","7.13","7.30","+0.23","1,542",
"101/11/26","5,266,708","38,530,510","7.41","7.41","7.28","7.28","-0.02","1,253",
"101/11/27","4,271,883","31,167,390","7.33","7.33","7.27","7.27","-0.01","909",
"101/11/28","2,800,229","20,314,126","7.28","7.29","7.22","7.24","-0.03","746",
"101/11/29","5,048,039","36,955,750","7.34","7.36","7.27","7.27","+0.03","1,168",
"101/11/30","5,675,164","41,769,649","7.30","7.43","7.30","7.32","+0.05","1,370",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

