"10403る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","2,107,136","16,175,889","7.68","7.70","7.66","7.68","-0.01","521",
"104/03/03","1,308,771","10,023,609","7.68","7.68","7.65","7.65","-0.03","323",
"104/03/04","1,093,702","8,377,035","7.65","7.68","7.65","7.65"," 0.00","332",
"104/03/05","1,105,221","8,466,733","7.66","7.68","7.64","7.68","+0.03","273",
"104/03/06","2,053,105","15,774,340","7.68","7.70","7.66","7.69","+0.01","496",
"104/03/09","1,082,522","8,299,808","7.68","7.68","7.66","7.66","-0.03","365",
"104/03/10","1,259,000","9,662,312","7.66","7.69","7.66","7.69","+0.03","480",
"104/03/11","3,513,291","26,808,778","7.65","7.68","7.61","7.61","-0.08","573",
"104/03/12","2,183,521","16,619,828","7.61","7.65","7.59","7.60","-0.01","466",
"104/03/13","649,083","4,933,932","7.60","7.63","7.59","7.59","-0.01","261",
"104/03/16","1,200,710","9,101,740","7.59","7.63","7.57","7.57","-0.02","356",
"104/03/17","692,485","5,252,204","7.58","7.61","7.57","7.59","+0.02","252",
"104/03/18","1,017,767","7,708,897","7.58","7.59","7.56","7.58","-0.01","307",
"104/03/19","1,301,997","9,887,802","7.58","7.62","7.56","7.61","+0.03","423",
"104/03/20","5,577,275","42,922,457","7.67","7.72","7.67","7.69","+0.08","1,369",
"104/03/23","4,143,660","31,957,503","7.70","7.74","7.68","7.68","-0.01","1,195",
"104/03/24","1,867,275","14,329,190","7.68","7.69","7.66","7.66","-0.02","416",
"104/03/25","5,323,566","40,786,668","7.68","7.68","7.63","7.65","-0.01","546",
"104/03/26","1,673,251","12,802,168","7.64","7.68","7.64","7.65"," 0.00","417",
"104/03/27","1,463,651","11,195,099","7.65","7.66","7.64","7.65"," 0.00","399",
"104/03/30","2,743,569","20,957,402","7.65","7.67","7.62","7.62","-0.03","478",
"104/03/31","4,346,349","33,055,630","7.63","7.64","7.58","7.58","-0.04","1,018",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

