"10308る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/08/01","4,749,012","38,207,012","8.10","8.10","7.99","8.04","-0.11","813",
"103/08/04","3,783,627","30,654,059","8.04","8.18","8.03","8.08","+0.04","781",
"103/08/05","2,687,429","21,619,648","8.10","8.14","8.01","8.03","-0.05","622",
"103/08/06","5,089,132","40,416,575","8.03","8.06","7.88","7.94","-0.09","1,464",
"103/08/07","1,410,056","11,214,863","7.92","7.98","7.92","7.94"," 0.00","354",
"103/08/08","2,553,028","20,127,144","7.90","7.94","7.85","7.94"," 0.00","543",
"103/08/11","1,066,611","8,496,779","7.98","7.99","7.92","7.97","+0.03","528",
"103/08/12","1,446,668","11,482,940","7.97","7.98","7.92","7.92","-0.05","412",
"103/08/13","1,373,432","10,933,599","7.92","8.01","7.92","8.01","+0.09","339",
"103/08/14","1,377,975","10,980,672","8.02","8.03","7.94","7.95","-0.06","429",
"103/08/15","2,324,740","18,355,733","7.95","7.95","7.87","7.89","-0.06","538",
"103/08/18","2,179,480","17,076,932","7.90","7.92","7.79","7.86","-0.03","499",
"103/08/19","1,289,112","10,147,277","7.89","7.89","7.85","7.86"," 0.00","307",
"103/08/20","936,749","7,361,247","7.88","7.90","7.83","7.85","-0.01","353",
"103/08/21","1,731,777","13,539,894","7.86","7.86","7.80","7.81","-0.04","450",
"103/08/22","2,221,206","17,457,832","7.81","7.90","7.80","7.86","+0.05","726",
"103/08/25","1,415,734","11,182,223","7.85","7.94","7.85","7.89","+0.03","515",
"103/08/26","1,443,228","11,391,957","7.86","7.92","7.85","7.89"," 0.00","358",
"103/08/27","1,340,212","10,665,500","8.00","8.00","7.94","7.95","+0.06","635",
"103/08/28","1,278,356","10,177,682","7.95","7.98","7.95","7.97","+0.02","362",
"103/08/29","1,221,862","9,711,084","7.95","7.97","7.92","7.96","-0.01","405",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

