"10207る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/07/01","2,675,892","21,927,803","8.18","8.24","8.13","8.19","+0.01","734",
"102/07/02","2,245,437","18,411,413","8.19","8.24","8.16","8.16","-0.03","639",
"102/07/03","2,035,195","16,494,868","8.14","8.18","8.07","8.07","-0.09","596",
"102/07/04","1,492,391","12,059,476","8.10","8.13","8.05","8.06","-0.01","418",
"102/07/05","2,997,463","24,256,034","8.11","8.20","8.03","8.06"," 0.00","718",
"102/07/08","1,372,324","11,054,697","8.15","8.15","8.03","8.03","-0.03","464",
"102/07/09","3,062,221","24,772,201","8.03","8.14","8.03","8.05","+0.02","712",
"102/07/10","4,035,185","32,654,330","8.08","8.13","8.04","8.05"," 0.00","858",
"102/07/11","8,411,306","68,905,718","8.12","8.24","8.10","8.21","+0.16","1,703",
"102/07/12","3,294,000","27,028,110","8.25","8.27","8.16","8.20","-0.01","811",
"102/07/15","3,261,863","26,780,670","8.25","8.27","8.16","8.21","+0.01","644",
"102/07/16","4,992,979","41,003,636","8.20","8.24","8.19","8.22","+0.01","695",
"102/07/17","8,965,169","74,289,273","8.22","8.35","8.18","8.31","+0.09","1,571",
"102/07/18","3,500,723","28,913,637","8.35","8.35","8.21","8.21","-0.10","688",
"102/07/19","2,875,695","23,474,781","8.22","8.28","8.11","8.12","-0.09","679",
"102/07/22","1,896,689","15,445,874","8.12","8.20","8.12","8.13","+0.01","489",
"102/07/23","2,887,602","23,706,874","8.16","8.28","8.16","8.18","+0.05","581",
"102/07/24","1,669,419","13,691,668","8.22","8.24","8.18","8.20","+0.02","430",
"102/07/25","2,840,450","23,265,689","8.18","8.24","8.15","8.18","-0.02","481",
"102/07/26","2,332,928","19,133,963","8.24","8.25","8.18","8.18"," 0.00","467",
"102/07/29","4,767,337","39,388,322","8.30","8.30","8.21","8.24","+0.06","1,019",
"102/07/30","2,380,297","19,591,853","8.27","8.27","8.20","8.21","-0.03","572",
"102/07/31","9,534,800","79,416,338","8.25","8.38","8.25","8.33","+0.12","1,904",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

