"10307る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/07/01","223,269","33,899,888","153.00","153.00","151.00","152.00","+0.50","222",
"103/07/02","296,045","44,783,764","152.50","152.50","150.00","150.00","-2.00","276",
"103/07/03","841,977","130,905,389","151.00","157.50","150.50","157.00","+7.00","763",
"103/07/04","447,015","70,314,375","159.00","159.00","155.50","157.00"," 0.00","417",
"103/07/07","417,967","65,197,352","157.00","158.50","155.00","155.00","-2.00","391",
"103/07/08","427,644","66,723,464","155.00","157.50","155.00","155.00"," 0.00","378",
"103/07/09","411,196","64,481,968","155.00","157.50","155.00","157.50","+2.50","366",
"103/07/10","1,221,571","186,727,934","155.00","155.00","152.00","154.00","-3.50","959",
"103/07/11","420,912","64,356,036","153.50","154.00","151.50","152.00","-2.00","314",
"103/07/14","514,176","80,184,042","152.00","157.00","152.00","156.50","+4.50","439",
"103/07/15","419,730","64,931,150","157.50","157.50","153.00","155.50","-1.00","346",
"103/07/16","1,028,342","156,889,168","155.50","155.50","150.50","153.50","-2.00","717",
"103/07/17","1,947,508","304,171,264","153.50","158.50","153.00","157.50","+4.00","1,185",
"103/07/18","1,571,748","209,448,228","136.00","136.00","131.00","132.50","X0.00","1,083",
"103/07/21","568,675","75,286,775","133.00","134.00","131.50","131.50","-1.00","408",
"103/07/22","688,157","89,767,224","132.00","132.50","129.00","130.50","-1.00","517",
"103/07/24","371,490","48,580,425","130.50","131.50","130.00","130.50"," 0.00","308",
"103/07/25","269,359","35,416,565","130.50","132.50","130.50","131.00","+0.50","239",
"103/07/28","309,500","40,673,500","130.50","133.50","130.50","130.50","-0.50","258",
"103/07/29","934,824","118,404,824","131.00","131.00","125.00","125.00","-5.50","792",
"103/07/30","658,412","80,590,000","125.00","125.00","121.50","123.00","-2.00","560",
"103/07/31","439,031","54,096,375","123.00","124.50","121.50","123.00"," 0.00","377",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

